# 0.414041, 0.393913, 0.351039, 0.695664, 0.60811, 0.618456, 0.688189, 0.884275, 0.702083, 0.411623, 0.402436, 0.372743, 0.522754, 0.271626, 0.328079, 0.39551, 0.380286, 0.329722, 0.331798, 0.366422, 0.433986, 0.329061, 0.403774, 0.339438, 0.388453, 0.388998, 0.31485, 0.330336, 0.520393, 0.301807, 0.275665, 0.325158, 0.348949, 0.42261, 0.337876, 0.38478, 0.332729, 0.49362, 0.352519, 0.40835, 0.300077, 0.315488, 0.300515, 0.242096, 0.282853, 0.252469, 0.287669, 0.357847, 0.311617, 0.265462, 0.306447, 0.359395, 0.301534, 0.326298, 0.208851, 0.252158, 0.252449, 0.323313, 0.321075, 0.30206, 0.428742, 0.292762, 0.260664, 0.241755, 0.280586, 0.228482, 0.325205, 0.366865, 0.518005, 0.347096, 0.424706, 0.235718, 0.427744, 0.47604, 0.326829, 0.307836, 0.426458, 0.324138, 0.360314, 0.341616, 0.333152, 0.435081, 0.311244, 0.262765, 0.302758, 0.30767, 0.351333, 0.365563, 0.373063, 0.323279, 0.286078, 0.2481, 0.239596, 0.342326, 0.342856, 0.464987, 0.252469, 0.347436, 0.301387, 0.605041, 0.532575, 0.645496, 0.748133, 0.661935, 0.655206, 0.538143, 0.706192, 0.589578, 0.621563, 0.766934, 0.626414, 0.56074, 0.562575, 0.543092, 0.626463, 0.564667, 0.782863, 0.645895, 0.640144, 0.700611, 0.80049, 0.569166, 0.686636, 0.874573, 0.826033, 0.726452, 0.710708, 0.531059, 0.638312, 0.55869, 0.532108, 0.653927, 0.490946, 0.596659, 0.612698, 0.570597, 0.556177, 0.479189, 0.606129, 0.567507, 0.605512, 0.579369, 0.498767, 0.55154, 0.43802, 0.546816, 0.621335, 0.494757, 0.667805, 0.665829, 0.47287, 0.522327, 0.527397, 0.798927, 0.714607, 0.520692, 0.432947, 0.71499, 0.584868, 0.558447, 0.483317, 0.616916, 0.706494, 0.563867, 0.389533, 0.632203, 0.596048, 0.56558, 0.534371, 0.57778, 0.674667, 0.582228, 0.548269, 0.891395, 0.418468, 0.602558, 0.605041, 0.435969, 0.558033, 0.540999, 0.561055, 0.545679, 0.569701, 0.564195, 0.688361, 0.655786, 0.579626, 0.712558, 0.641494, 0.215316, 0.940175, 0.397252, 1.50526, 0.0471443, 0.0862318
-992.392,0.996469,0.0319897,7,127,0,1077.89,0.567459,0.407328,1.19227,-0.742465,1.2774,0.38755,-0.285098,-1.24924,-1.68154,0.556468,0.33754,-0.960823,-1.71588,0.42653,1.04149,1.34614,2.47945,0.270827,0.35491,0.879194,-1.7807,0.121403,0.327225,0.760479,0.867251,-0.0531799,-0.752156,-0.540161,-1.06976,-0.259551,1.04646,-0.216328,1.28828,-0.56745,0.663386,-0.60188,0.338583,0.245873,0.00906341,0.231381,1.16012,0.237723,1.22479,0.139689,0.50241,-0.825884,-0.182324,-1.05077,-1.37513,-0.952798,-0.759178,-0.762091,-0.917369,1.47228,-0.75935,0.274606,0.169559,-1.26969,-1.72703,0.225042,0.512387,-0.637734,-1.29395,-1.34342,-1.01683,1.38563,-0.105541,0.878673,-1.08016,0.249873,-1.79214,0.490974,-1.09156,-0.444165,-0.143798,-0.360527,-0.181046,0.788029,-0.333715,0.0497484,0.470259,-1.77825,0.00520798,0.370716,-0.528517,1.54889,-0.111861,0.258883,0.226976,0.691592,1.45657,-0.708247,-0.286687,0.0361952,-1.56722,-1.51871,0.561305,1.5878,-0.268197,1.49975,-0.657882,-1.515,-0.689223,-1.6986,1.25496,-1.07765,-1.7972,0.538997,0.431913,0.159098,2.18568,-0.649586,1.01353,-0.293053,0.0851436,-0.491548,-1.4238,1.02164,-0.360851,-0.0372596,1.00652,-0.175923,0.391094,0.0485909,0.139316,-0.518068,-2.82108,0.820607,-1.72628,1.19827,1.52697,-1.95753,0.467491,-1.01066,-0.21845,-1.2241,-1.18446,-0.211652,0.117251,-0.601261,0.520032,-0.0368487,-0.580466,-1.35,1.71429,1.05921,-0.0777699,0.420028,-0.460314,-0.811348,0.422584,0.456933,0.908537,-2.02324,-1.95283,-0.639814,1.81901,1.4924,-1.24866,-0.309762,-0.117359,0.71072,0.421535,-1.75887,3.18165,-0.157874,0.125312,-1.67133,-0.946507,-0.838493,-0.302074,0.219234,0.0408384,-0.766383,0.088459,-0.469193,-1.1329,0.817511,0.694174,-0.92714,0.73628,0.0463574,-0.0440284,1.23351,-1.46932,1.82893,0.100654,0.687646,-1.09056,-0.788158,0.913504,-0.274327,0.973171,1.71545,0.699088
-1001.14,0.996436,0.0319897,7,127,0,1100.35,-0.622578,1.5612,0.66866,1.78793,-0.374941,0.780749,-0.103045,-0.563207,-0.387435,-1.09854,-0.55197,0.00558623,-0.589876,1.46139,0.946128,0.252559,0.752996,-0.44059,0.765164,-0.236116,-0.225887,-1.05966,-1.17362,0.421773,0.0465824,-0.141524,0.0123083,-0.595679,0.00210182,-0.117983,-0.0764085,1.1165,1.15199,-1.55091,1.70905,-0.380687,0.660187,-0.92189,-1.13329,1.03351,1.52561,-0.25797,2.15671,0.201311,0.370878,-0.583858,1.89716,-1.01209,-0.798714,-0.0711305,-0.730445,-0.910484,-1.24819,2.01298,0.326116,-1.03225,-1.44376,-0.437726,-0.203067,0.332943,1.62563,-1.61671,0.00838382,0.841888,-0.562097,0.568639,-1.26365,0.210383,-1.47935,0.454453,-0.335874,-0.132552,-1.69472,-2.18189,-0.11201,-0.705583,-2.51941,2.47384,-1.29641,0.498352,0.847677,-0.426572,1.46148,0.681711,-0.0507617,1.36543,-1.31949,-1.86273,1.67624,0.844601,0.514481,-0.108937,0.956616,-0.104507,0.33089,-1.09646,-0.00827772,1.79848,-0.165535,0.807345,1.60805,1.40129,-1.47488,0.470149,-0.676901,1.64867,-0.442684,0.665798,0.389821,-1.24352,-0.552735,0.232701,0.961292,0.50552,-1.57173,1.12899,0.0989598,0.226215,-0.984081,1.04719,-2.17822,-0.970883,0.655896,-1.16578,-0.88972,1.67976,1.42936,-1.52493,0.809628,-0.732107,-0.655966,0.681567,0.366508,0.825628,-1.52269,1.21074,-0.401784,0.310229,-0.696849,1.8808,-0.356269,0.437859,0.207939,1.10599,0.0830219,2.56299,0.646289,-0.340083,-0.378266,0.472948,-0.578069,-0.547063,0.180845,-0.570694,0.197078,-0.922358,-0.0747378,1.13449,1.28869,0.440374,0.596334,-1.4087,-0.709261,0.399396,0.611784,-0.635199,-1.06072,1.08918,-0.146845,1.28792,-1.60227,-1.39575,-0.40864,-1.56289,1.46033,1.29513,0.413193,0.458449,-0.0918369,0.72438,-0.886887,0.187198,-0.845637,-0.491211,0.442753,-0.914602,0.508266,-1.83379,0.978632,0.225411,0.0469419,-0.976773,3.26846,1.17031,0.569627
-1001.76,0.832918,0.0319897,7,127,0,1103.79,-0.447954,2.09604,0.836273,1.38455,-0.0861652,-0.160075,-0.0975273,-1.12904,-0.829207,-1.34687,0.0605074,-0.622579,-0.726131,1.44449,1.15061,0.533484,1.36305,-0.0544597,0.283204,1.12006,0.0812542,-0.664415,-1.30424,1.01207,0.962836,0.22663,0.434093,-0.871657,0.45972,0.686955,-0.332084,1.20946,0.778397,-1.98994,1.53751,-1.0747,0.553449,-1.17001,-0.980869,1.3437,1.09789,-0.499293,0.744394,0.28472,0.557487,-0.0682636,1.24256,-1.51109,-1.01487,-0.485553,-0.616558,-0.425713,-1.62096,2.10129,-0.152377,-1.41537,-1.402,-0.260113,-1.40632,0.506567,0.644288,-1.9742,-0.287749,-0.161434,-0.367711,0.806781,-1.48908,0.422162,-1.18527,1.0818,0.189224,-0.0241708,-2.36269,-2.8542,0.112895,-0.283451,-1.7525,1.94564,-0.375344,1.34167,1.25156,-0.0312761,1.19744,0.610718,0.353643,1.60421,-1.23191,-1.54958,1.64785,0.798488,0.839277,0.23252,0.870449,0.0906767,-0.421793,-1.0025,-0.848171,1.80727,-0.209557,0.977083,1.89337,0.962129,-2.27574,0.33906,-0.483347,1.29226,-1.12231,0.818935,0.249217,-1.30555,-0.315082,-0.0142947,2.53728,0.0696054,-1.43589,1.15584,-0.354876,0.804218,-0.601388,0.416907,-1.59973,-1.08807,-0.332105,-0.697847,-0.0763369,1.22833,0.495234,-1.15397,1.06395,-0.437559,-0.206422,-0.344381,-0.13284,0.461877,-1.57068,1.37091,0.306131,0.190813,-0.808238,1.19034,-0.255321,0.26176,0.259196,1.85926,0.104627,3.00189,0.313761,-0.0961796,-0.278913,0.273965,-0.212021,0.1152,0.16324,-0.709317,-0.552294,-0.464421,0.241791,0.918628,0.205402,-0.716591,0.593417,-2.18044,0.501786,0.0337484,0.472747,-0.82016,-0.253412,0.331274,0.189269,1.27174,-1.1793,-0.332865,0.135301,-3.13769,1.0771,0.614404,1.00107,0.253462,0.0952918,0.162137,-0.508113,0.425717,-0.522042,-0.159421,-0.252696,-1.3107,1.05735,-1.59024,0.0178902,-0.251291,0.0270568,-1.05369,1.43159,1.18782,0.474485
-988.875,0.956137,0.0319897,7,127,0,1090.33,0.271073,1.30334,1.06507,0.140401,-0.675974,-1.69681,-0.885146,-1.4607,-1.6024,-0.501838,0.203586,0.288123,-1.09903,1.96032,1.19116,0.898727,1.03645,-0.474724,1.20569,0.381667,-0.14508,0.205439,0.698715,1.83435,-1.03045,0.44734,-0.312092,-0.161383,-0.555962,-1.10906,1.47256,0.424622,1.38255,-1.60918,1.03396,-0.4102,0.915194,0.211221,0.0685373,0.956214,1.64,0.0537344,1.413,0.21702,0.799379,-0.605312,-0.00186733,-0.20104,-1.20306,-0.470353,-1.1925,-0.136405,-1.03154,1.58111,-0.0455413,0.08427,0.0137425,0.247937,-0.668737,0.354513,0.116917,-0.451379,-0.662932,-0.169521,-1.14898,1.32261,-0.172324,0.696003,-0.750971,0.143063,-1.39671,0.969871,-1.2278,-1.3019,0.247701,-0.31036,-0.262877,1.41268,0.261764,0.299859,1.05512,-0.967442,0.490198,1.31702,0.435228,2.42262,-2.01975,-1.51026,0.701179,0.97033,0.886208,0.374572,0.228761,0.251079,-0.330393,-0.478365,0.548969,2.28765,0.73745,1.16687,1.50437,0.370462,-2.28036,-2.34702,0.206813,-0.496553,-1.4543,0.307891,0.936129,-1.19325,0.33948,-1.06711,1.11181,0.903267,-1.13878,-1.28424,-1.87506,0.13947,-1.72986,-0.493369,-0.880327,0.852908,1.2331,0.284311,-0.406651,0.345939,-1.30154,-0.776249,0.301823,1.19196,0.36118,-0.133494,-0.252866,0.284954,-1.59796,-0.620294,0.522367,-0.200138,-0.106154,1.40625,0.395663,0.583173,-1.00778,-0.0125307,0.536569,0.98247,-0.291169,0.3994,1.02154,-0.503997,0.165225,-0.193787,1.09967,0.0475934,-0.269643,-1.61882,1.28953,2.11381,0.195553,0.502215,0.486495,-1.94093,0.150876,1.35961,2.33175,-0.834146,-0.213906,-0.422868,-0.268989,-0.0565977,1.23093,-0.902973,-0.871072,-2.18469,1.37671,0.140411,-1.19327,1.40526,1.02743,-0.359077,-0.353873,-1.49458,-1.02113,-0.370884,-0.175983,-0.0765064,0.320177,-1.29097,0.229463,-0.0463768,0.0826283,-1.47631,0.837618,1.49717,0.944664
-1010.77,0.984788,0.0319897,7,127,0,1093.3,1.41726,2.01163,1.31291,-1.18315,0.452916,-1.40499,-0.640017,-0.906407,-0.259807,0.664871,-1.24248,-0.646595,-0.698767,0.253824,1.86407,0.788573,1.82747,0.114482,0.276227,-0.16542,-2.11326,-0.955927,-1.23419,0.252378,1.70411,-0.21763,-0.133933,-0.906705,-0.358068,0.057561,0.0975025,0.735902,0.405476,0.609777,1.01514,0.0974859,0.405544,-1.34156,0.145668,0.350134,0.814049,-0.209473,0.676238,-0.0873469,1.2249,-1.37246,1.2589,-1.84341,-0.786438,-0.012156,-0.443125,-0.326165,-0.869277,2.01522,-1.64607,0.000636772,-0.222069,-0.870742,-1.14874,0.281035,0.941444,-0.871003,-0.162634,-0.300576,-0.689389,0.932523,-1.96987,-0.0579253,-0.815142,1.15582,-1.53323,0.757802,-1.48308,-0.648578,-0.319361,0.109656,-2.59224,1.7363,-0.792321,-0.00126485,0.70255,-1.65081,0.433522,0.518083,-0.0884736,1.2211,0.411927,-0.220081,1.78993,2.30398,2.23503,-0.0831585,0.570054,-0.226077,-1.65459,-1.16662,0.209255,0.982081,-0.924575,1.0537,0.305066,-1.28064,-0.505334,-0.389661,0.161414,0.226188,-1.43423,-0.0695067,1.12175,-1.35642,-0.229208,0.115732,0.514732,-1.0839,-0.78582,2.23672,0.377297,0.196188,0.641497,-0.254396,-0.331816,-1.06335,-0.346947,-1.48606,-0.989703,0.741853,-0.633732,0.00880015,-1.06554,-1.33936,0.647835,-0.780564,1.64802,-0.837929,0.10428,0.122681,-1.06154,1.01964,-2.42844,0.10073,0.584465,-1.33675,0.657864,0.384331,0.727509,3.87162,-0.202937,-1.42013,-1.84405,-0.238663,-1.12518,1.31859,0.154435,-3.03866,-1.41738,0.613195,-0.10334,-0.151563,0.146689,0.859169,0.0225816,0.0872929,-0.946375,-2.39846,1.12087,-0.197388,-1.50263,-1.01082,-0.166528,0.419862,-2.19239,0.036366,0.266082,-0.585587,0.892039,0.507709,1.20355,0.321508,0.424097,-1.37941,1.51139,0.467345,-0.233875,0.836588,-1.27522,-0.187803,0.286656,0.106081,-0.227402,-0.016624,0.217858,-2.1493,0.962704,1.27302,0.603499
-995.918,0.994803,0.0319897,7,127,0,1103.72,0.545843,1.55841,0.694162,-1.77334,-0.229628,-1.02726,-0.353442,-1.0546,-0.909575,-1.30709,0.174955,-0.522653,-0.731171,0.976934,0.123237,-0.202771,0.886126,0.0484259,0.222916,-0.903277,-0.547186,0.0756416,-0.823827,0.455429,0.495425,0.118212,0.603796,-1.42002,-1.12712,-0.490407,1.04054,0.615414,0.756178,-1.90665,1.79301,0.0186639,-0.0306913,-0.291828,-2.43125,0.239082,1.10041,0.249142,1.88606,1.23328,0.217268,-1.09765,0.129378,-1.06908,-1.2721,-0.958563,-1.24948,-1.2027,-1.39186,1.17064,-0.509151,-1.31924,-1.10878,-0.0596568,-1.57516,0.51403,0.230544,-0.919819,-0.519032,1.78624,-0.850625,1.42961,-0.327157,0.238057,-0.97122,0.409474,-0.363693,0.116149,-0.604299,-1.68384,0.0374272,-0.156483,-1.52109,2.65426,0.0578502,0.589805,1.14046,-1.17337,0.262477,0.324888,-0.209133,1.82559,-0.997068,0.0415885,1.29054,1.19559,2.07782,0.0627992,0.383329,0.108828,-0.0203031,-0.794689,0.91596,1.82165,-0.417414,0.553981,1.18874,-0.372841,-1.35966,0.367446,0.197118,-0.129091,-0.971533,2.58845,1.15048,0.339796,1.30582,-0.0552347,0.61893,0.625758,-1.69645,0.10666,0.168711,1.20211,-1.45769,1.2955,-1.77286,-2.69215,1.38085,-0.211972,0.564562,0.056577,-1.29784,0.0972716,0.517812,0.417756,0.375933,-1.26906,0.348994,-0.268678,-2.30007,-1.39417,-1.15046,-0.337345,0.15946,0.479109,0.527861,1.7018,-0.172783,0.279202,1.04595,-0.376765,1.51199,-0.714405,0.0290672,-0.784349,-0.781072,-1.56391,1.33669,-0.306223,-0.646122,-0.0770358,0.805074,1.31301,-0.63621,-0.606174,-0.714119,-0.193309,1.12498,-0.2184,2.71896,-1.54099,-0.172802,-1.07727,-1.50929,-0.0020964,-1.75817,-1.13346,-0.627028,-1.49625,0.218052,-0.962192,0.0912153,0.915604,0.138294,-0.416784,0.331582,1.01684,0.0690201,-0.897519,-0.373495,-0.057878,0.0172898,-0.980152,-1.40108,-0.0503667,0.251543,-1.48032,0.75368,1.42043,0.84803
-997.297,0.976094,0.0319897,7,127,0,1096.33,0.615943,2.24662,1.87139,-0.463132,0.149441,-0.37398,0.751366,-0.570652,-0.904389,1.231,-0.948043,-0.871038,-1.02952,0.388946,1.6357,2.13966,1.15587,-0.213978,1.39081,0.759988,-1.49949,-1.48521,-0.664554,1.39424,0.488167,0.201265,-1.21826,0.320983,-1.06563,0.176109,-0.0667208,0.53619,0.536881,-1.51824,0.715744,-0.702349,0.080102,-0.637366,-0.466956,1.25423,2.28784,0.785325,0.917628,0.848699,1.26363,-0.951965,1.25305,-0.588202,-0.393438,-0.350962,-0.526806,-0.254302,-0.593208,2.59653,-0.0194734,0.305378,-0.228894,-1.33288,-0.462385,1.61511,1.48732,-0.998321,-0.0229682,0.756592,-0.0838971,1.66705,-1.00829,0.157963,-1.1279,1.62392,-1.03152,0.128735,-1.59062,-0.00441936,-0.0130784,-1.12485,-1.09714,1.13165,0.0775937,0.395885,1.921,0.23157,1.28026,1.19017,0.484992,2.70112,0.202984,-0.425573,1.39301,2.57006,0.0667142,0.224176,0.56855,-0.0194365,0.0561104,-1.85157,0.465234,1.40184,-0.95278,2.30396,0.362569,0.606164,-1.02489,0.714687,0.719883,0.57579,-1.43253,-0.964955,-0.204191,-1.16135,0.420384,0.1633,2.91853,0.148531,0.114995,0.153035,-1.80034,-0.221728,0.152431,0.288196,0.68233,2.0552,-0.170813,-0.7136,-0.291706,1.20736,0.871979,-0.7037,-1.61304,-0.181662,-0.308503,-0.18068,0.526372,-1.17773,-0.433913,0.126232,-1.49064,0.180315,-1.32925,1.42216,-0.0348961,-0.562923,0.121234,-0.635713,-0.319092,2.19037,-1.39167,-0.691606,-1.40277,1.52572,-0.0407168,1.75618,-0.75527,-1.35123,-1.01309,-1.11979,0.88829,1.34776,0.0550306,1.00939,1.20925,-1.21457,0.229787,-0.541346,1.51067,0.498195,-0.996039,-1.31084,0.395038,0.43634,-0.931935,0.467943,-0.141747,-1.14145,0.998202,1.6822,-1.02478,0.544838,1.03526,-0.421596,-0.61405,-1.11448,-0.538904,0.636982,-0.176935,0.810992,0.128795,-0.626987,0.64391,-0.68662,0.0351804,-2.28592,0.868574,1.60858,1.12898
-971.465,0.993649,0.0319897,7,127,0,1100.08,-0.308514,0.793354,0.254678,-1.24757,0.040574,0.247618,0.029157,0.569002,0.667091,-1.32092,0.49642,-0.198014,-1.00599,1.23683,1.18075,1.4794,0.734231,-0.315099,0.932655,0.126838,-0.760651,0.0559313,-0.118253,0.942421,0.298176,-0.351403,0.684489,-1.47093,-0.340003,-0.41701,1.26582,0.687459,1.40722,-0.612332,1.67888,-0.0310156,1.70648,-0.514072,-0.876117,1.3839,0.692333,-0.0644719,1.25378,-0.194148,0.231239,-0.0299133,0.663228,-1.08443,-1.40316,-0.154367,-0.654191,-0.892569,-1.20912,1.7952,0.0104922,-0.522158,-0.514703,-0.149452,-1.09648,0.162374,1.15541,-0.816473,-0.762706,-0.44836,-1.14757,0.911005,0.520093,0.790659,-1.25552,0.394083,-0.395177,0.442755,-0.792491,-1.73449,-0.317428,0.0646759,-1.16381,1.26765,-1.00055,0.263262,0.090757,-2.47833,0.19467,0.231602,-0.0560929,0.956895,-1.34589,-0.89702,0.945162,0.807346,2.25803,-0.650612,-0.00682675,0.121268,-1.07521,-0.690895,0.0297787,1.24486,0.99472,0.845511,0.468716,-0.382913,-1.26351,-1.4973,-0.000754546,0.182179,-0.299569,2.31444,0.996178,1.03103,1.46679,0.887698,0.523217,0.874936,-1.42463,0.984303,0.335834,2.04325,-1.34911,0.813853,-1.18225,-2.09613,1.3854,-0.356961,0.37409,-0.154349,-1.78435,-0.0291188,0.419243,1.29587,0.532996,-1.67072,0.268439,0.789177,-0.887698,-0.235729,-0.482717,0.149579,-0.436963,-0.100123,0.521692,0.111028,-0.461823,-0.53085,0.957006,1.40525,1.17942,0.509345,-0.560611,-0.597836,0.691273,-0.730859,1.54501,-1.7241,-0.440057,-0.856995,0.879807,1.03329,-0.321924,-1.01939,-0.457372,0.35775,-0.386064,-0.301997,1.73562,-1.42489,-0.33135,-0.479386,-0.81341,-0.0600413,-0.710273,-1.35405,-0.493388,-1.30931,0.807607,-0.788904,0.270086,0.784014,0.799914,-0.0707555,0.643378,1.16699,-0.295339,-0.417075,-0.504445,0.0765546,0.329873,-0.450047,-1.06527,-0.633229,0.46149,-1.16233,0.0057814,2.23936,1.38582
-976.634,0.994568,0.0319897,7,127,0,1055.29,-0.0865256,1.0616,0.974381,0.788827,0.861538,-1.29472,-0.434748,-0.910767,-1.36545,1.24271,-1.12824,-0.771349,-1.80227,0.42395,1.31825,0.372236,1.38273,0.31043,0.452142,0.353536,-1.34155,-0.957255,-0.471041,0.834762,0.50455,0.0302799,-1.02361,0.246546,-1.10916,0.0792463,-0.124634,0.259729,1.3482,-1.65025,0.833054,-0.858866,-0.761946,-0.339494,-0.0245304,0.437084,2.19984,0.52159,0.958386,0.127232,0.77104,-1.26972,0.234673,-0.763421,-0.456399,-1.18223,-1.04454,-0.741169,-0.8173,1.661,-0.293475,0.152555,-0.0882409,-1.59109,-0.819586,0.928949,0.23936,-1.14431,-0.582431,-0.130353,-0.12844,1.26265,-1.64096,0.564934,-1.31092,0.1471,-0.827984,-0.254074,-1.5157,-0.320161,0.11075,-1.25481,-1.0293,1.43541,-0.426892,0.590038,1.40368,0.109466,0.602534,0.721007,0.374423,1.73063,0.177786,-0.208139,0.485072,0.960923,0.627517,0.0662112,1.05765,0.134695,-0.0187925,-1.73215,0.340402,1.97677,-1.36586,1.48797,0.754403,0.807473,-0.798339,0.516246,1.01445,0.69687,-1.75881,-0.76702,-0.0646694,-1.6495,0.244557,-0.740355,2.01056,0.11459,0.329942,-0.108121,-1.2347,-0.999605,0.267806,0.561614,0.256287,1.60064,0.304895,-0.85832,-0.990006,1.90415,0.545781,-0.687396,-0.813915,-0.37753,0.0733374,-0.109235,0.489356,-1.52688,-1.17561,-0.0566828,-1.18503,0.273785,-0.976335,1.58761,0.185703,-0.0244197,0.560315,-0.116687,0.201094,2.00312,-0.699084,-0.805769,-0.479055,0.477621,-0.224068,0.229817,-0.483193,-1.19878,-1.27853,-0.632334,1.27983,1.72408,0.358972,1.03491,1.32206,-0.991776,0.0528044,-0.265333,1.37873,0.904356,-0.923877,0.132402,0.0224993,0.389227,-1.05479,-0.109488,0.145208,-1.20935,1.2575,1.62433,-1.15194,0.551161,0.110894,-1.00206,-0.271155,-1.02313,-0.364447,0.712918,-0.156847,0.7882,-0.0304956,-0.940922,0.861207,-0.192629,0.052167,-1.10789,0.91045,1.32963,0.788168
-972.593,0.984574,0.0319897,7,127,0,1064.31,0.614542,1.95981,0.303604,1.0776,-0.536229,-1.43339,-1.14362,-1.20273,-0.669714,-0.960514,-0.287096,-1.32,-0.998315,0.871758,0.419039,0.144243,1.82342,-0.422156,-0.103279,-0.318099,-1.43088,-0.790001,0.287422,0.782325,-0.048855,-0.46796,-0.709184,-0.57081,-0.7187,-0.118547,0.229182,0.571797,0.0472556,-1.35744,1.56089,0.0826862,-0.68109,-1.2639,-0.314604,0.0436703,2.27185,0.116617,1.15355,1.47823,1.01137,-1.03384,0.520923,-1.9902,-1.15149,-0.557795,-0.704653,-1.55867,-0.974253,2.01889,-0.647127,-0.833456,-0.495098,-1.73488,-0.969457,0.619671,1.17634,-0.783087,-1.03873,-0.217174,-1.00265,0.690133,-0.495836,0.155177,-2.17887,0.462543,-1.07615,-0.536007,-1.80808,-0.929248,0.86865,-0.586135,-1.01836,1.45075,-0.431566,0.163657,0.500801,-0.623439,0.967849,0.72828,0.138324,0.972645,-0.128916,-0.0766761,0.863944,1.18642,1.41828,-0.173503,1.00109,0.792533,0.387376,-1.55443,0.121373,1.64978,-0.19989,0.903319,1.16245,-0.641288,-1.77371,-1.45655,0.0822652,0.880995,-0.970525,0.515559,1.28925,-0.646069,1.64334,0.208457,1.90973,1.55539,-0.604689,0.251987,-0.865481,0.597145,-1.76381,0.433972,0.259398,-0.553915,1.13107,-0.40327,-0.551875,0.522343,0.345602,-2.31629,0.723812,0.74542,0.854943,-1.0336,0.188656,-1.79075,-0.949268,0.0800508,-0.996914,-0.98243,-2.55536,0.722544,0.189607,1.20844,-0.815392,-0.0807373,0.448613,1.49148,-0.824857,-0.396996,-0.41958,-0.14403,0.670722,1.23277,-0.330282,-3.27434,0.335215,0.194692,1.42533,1.71018,0.897276,-0.00239998,0.910444,-0.799737,-0.795788,-0.376171,2.11806,0.698193,-0.176016,-0.844507,-0.339436,-0.0185892,0.711219,-0.613207,0.308249,-1.33197,-0.0166759,1.00598,-0.865796,1.19492,1.09057,-0.661654,0.266458,-0.823713,-0.378603,0.0386388,-0.583878,1.81251,0.564708,-1.08859,0.0688413,-0.39821,0.178576,-0.425562,1.53152,1.60414,0.930902
-982.069,0.987294,0.0319897,7,127,0,1064.83,-0.488747,1.28993,1.66894,-2.77882,-0.0296925,1.60448,-0.253332,-0.65292,-0.99017,0.32905,-0.664351,-0.258397,-1.44408,0.314231,1.23048,1.08308,0.171764,-0.221602,1.27717,0.879684,-2.29045,-0.63405,-1.61707,0.0697608,0.130989,0.507182,0.053683,-1.00377,-0.439992,-0.596159,0.0814245,-0.476125,0.68111,-1.15895,0.699001,-1.56983,0.80249,-0.374352,-1.33468,1.23905,0.206768,-0.0854927,0.436705,-0.730888,0.0372354,-0.51718,1.08398,-0.539886,-1.21194,-0.501494,-1.32019,-0.0758886,-1.34624,1.37519,-0.105387,-0.2536,-0.76602,0.183186,-0.999427,0.155798,0.895752,-1.552,-0.246177,-0.303356,-0.831962,1.69524,-0.667938,0.833161,-0.364251,0.889661,-0.34106,0.796279,-0.540043,-0.930298,-1.25379,-0.426019,-1.1734,0.679948,-0.408974,0.251189,1.17076,-1.39848,-0.0423926,0.11797,-0.288178,1.98375,-1.01433,-1.09659,0.633971,0.914414,1.05054,-0.542544,-0.267599,-0.513765,-1.37359,-0.946762,0.535969,1.55055,-0.106583,2.08325,0.301759,0.559342,-0.346431,0.301213,0.294175,-0.0616613,-0.9371,1.47177,-0.0230589,-0.250843,0.354906,-0.218186,0.688609,-0.403337,-0.176189,1.10301,-0.551044,0.571598,0.550901,1.43262,-1.14443,-0.588773,0.304108,-0.449418,0.394529,0.498619,-1.31245,1.91269,-1.09021,-0.143786,-0.435239,-0.581672,-0.102665,0.607014,-0.817319,-0.662381,-0.473654,0.945606,0.235715,0.380859,-0.278947,-0.919739,0.00672595,-1.90162,-0.0151071,1.50188,0.23391,-0.19636,-0.680082,-0.159888,-0.760584,-0.705477,0.721546,0.998615,-2.04491,-1.09337,-0.0589607,0.918336,-1.2967,-0.460647,-0.0930316,0.462267,0.546528,-0.24078,1.48227,-1.77349,-1.00882,-0.0925197,-0.547456,0.231279,-2.24747,-0.826502,-1.22363,-1.05674,1.6677,0.15337,-0.100815,0.434142,0.639371,-0.0837016,0.162509,1.71019,-0.799061,0.235924,0.343572,-0.862729,-0.19736,-0.209248,-0.16819,-0.470108,0.0157708,0.0376905,2.42011,1.58665,0.900275
