# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = detection_model_bodymass_model
# start_datetime = 2025-12-02 02:51:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.98
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/standata-7e48227376d6.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model_bodymass-202512012151-4-172d3f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model_bodymass-profile-202512012151-4-2cca81.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=detection_model_bodymass_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b_z.1,b_z.2,b_z.3,mu_b,sigma_b,p_z.1,p_z.2,p_z.3,alpha_z.1,alpha_z.2,alpha_z.3,u_z.1.1,u_z.2.1,u_z.3.1,u_z.4.1,u_z.5.1,u_z.6.1,u_z.7.1,u_z.8.1,u_z.9.1,u_z.10.1,u_z.11.1,u_z.12.1,u_z.13.1,u_z.14.1,u_z.15.1,u_z.16.1,u_z.17.1,u_z.18.1,u_z.19.1,u_z.20.1,u_z.21.1,u_z.22.1,u_z.23.1,u_z.24.1,u_z.25.1,u_z.26.1,u_z.27.1,u_z.28.1,u_z.29.1,u_z.30.1,u_z.1.2,u_z.2.2,u_z.3.2,u_z.4.2,u_z.5.2,u_z.6.2,u_z.7.2,u_z.8.2,u_z.9.2,u_z.10.2,u_z.11.2,u_z.12.2,u_z.13.2,u_z.14.2,u_z.15.2,u_z.16.2,u_z.17.2,u_z.18.2,u_z.19.2,u_z.20.2,u_z.21.2,u_z.22.2,u_z.23.2,u_z.24.2,u_z.25.2,u_z.26.2,u_z.27.2,u_z.28.2,u_z.29.2,u_z.30.2,u_z.1.3,u_z.2.3,u_z.3.3,u_z.4.3,u_z.5.3,u_z.6.3,u_z.7.3,u_z.8.3,u_z.9.3,u_z.10.3,u_z.11.3,u_z.12.3,u_z.13.3,u_z.14.3,u_z.15.3,u_z.16.3,u_z.17.3,u_z.18.3,u_z.19.3,u_z.20.3,u_z.21.3,u_z.22.3,u_z.23.3,u_z.24.3,u_z.25.3,u_z.26.3,u_z.27.3,u_z.28.3,u_z.29.3,u_z.30.3,v_z.1.1,v_z.2.1,v_z.3.1,v_z.4.1,v_z.5.1,v_z.6.1,v_z.7.1,v_z.8.1,v_z.9.1,v_z.10.1,v_z.11.1,v_z.12.1,v_z.13.1,v_z.14.1,v_z.15.1,v_z.16.1,v_z.17.1,v_z.18.1,v_z.19.1,v_z.20.1,v_z.21.1,v_z.22.1,v_z.23.1,v_z.24.1,v_z.25.1,v_z.26.1,v_z.27.1,v_z.28.1,v_z.29.1,v_z.30.1,v_z.1.2,v_z.2.2,v_z.3.2,v_z.4.2,v_z.5.2,v_z.6.2,v_z.7.2,v_z.8.2,v_z.9.2,v_z.10.2,v_z.11.2,v_z.12.2,v_z.13.2,v_z.14.2,v_z.15.2,v_z.16.2,v_z.17.2,v_z.18.2,v_z.19.2,v_z.20.2,v_z.21.2,v_z.22.2,v_z.23.2,v_z.24.2,v_z.25.2,v_z.26.2,v_z.27.2,v_z.28.2,v_z.29.2,v_z.30.2,v_z.1.3,v_z.2.3,v_z.3.3,v_z.4.3,v_z.5.3,v_z.6.3,v_z.7.3,v_z.8.3,v_z.9.3,v_z.10.3,v_z.11.3,v_z.12.3,v_z.13.3,v_z.14.3,v_z.15.3,v_z.16.3,v_z.17.3,v_z.18.3,v_z.19.3,v_z.20.3,v_z.21.3,v_z.22.3,v_z.23.3,v_z.24.3,v_z.25.3,v_z.26.3,v_z.27.3,v_z.28.3,v_z.29.3,v_z.30.3,mu_p,sigma_p,mu_alpha,sigma_alpha,sigma_u,sigma_v
-1002.53,0.996623,0.0306713,7,127,0,1094.35,0.741729,0.460303,-0.0324583,0.760419,0.223302,0.0898528,1.54925,0.94101,-0.292717,-0.073766,-0.286553,-0.207691,-0.213145,-0.602704,-1.77317,2.07795,1.90733,0.76369,1.45894,-0.322968,0.325419,0.923909,-1.16627,-1.0056,1.17446,0.56911,0.752875,-0.514375,-0.154786,-0.918848,-1.21776,-0.585126,0.170439,0.121062,0.455596,-1.54425,1.75062,-0.221009,0.0335229,-0.389861,-0.971364,0.57318,0.404434,-0.42734,1.35955,0.120305,-0.331457,-0.365806,0.165243,-1.12163,-1.26883,-0.249963,-0.332777,-0.911354,-0.860411,1.37706,-0.408218,-0.620332,-0.394088,-0.270472,-0.805714,-0.299979,1.47735,-0.40417,-0.395252,0.323569,-0.479787,0.908433,-0.912733,1.56737,-2.19291,-0.0553375,-0.435126,0.444312,-0.285147,-0.254159,-0.991266,-1.10883,-0.588342,1.33899,-1.22514,-0.365417,-0.027167,-0.551167,0.626695,0.437156,-0.59642,2.2842,-0.61319,-0.913776,-0.298354,1.01345,0.720884,-1.07327,-0.179668,0.130196,-0.889288,-1.63804,0.0692333,2.15734,0.0774989,1.37838,1.19966,-0.715817,-1.34234,-0.552848,1.8241,0.424444,-2.64323,0.711717,-0.178303,-1.20811,-0.329786,-0.32785,0.45208,1.60263,0.399855,0.0600591,-1.48341,0.410055,-0.546003,1.051,-0.407498,-0.515772,0.628942,0.473402,-0.298992,-0.782252,-0.740737,-0.17057,0.954587,1.00619,-0.167511,-1.98774,1.05611,-1.08219,-0.997627,0.50037,-0.235618,1.62125,-1.36636,-0.28578,0.516925,-0.165657,1.29223,-0.748861,-0.225769,0.793285,1.75432,-2.14756,0.180322,-0.574096,-0.224654,-0.471619,2.01436,-2.78099,0.436816,-0.0722701,0.955684,1.66675,0.0971264,1.43043,0.535943,-0.783198,0.162475,0.255525,2.11758,-0.72631,-0.329845,-0.706103,-1.57848,-0.199218,-1.33391,-0.115173,2.30481,-2.73725,1.07589,0.213752,-1.56018,0.418701,-1.19388,-0.0348269,0.309246,-0.244445,-1.82365,-0.0690195,-0.25704,0.606575,0.664454,0.433009,0.975306,-1.37625,0.56587,-1.02729,0.197817,2.39103,1.01201
-1006.67,0.998545,0.0306713,7,127,0,1100.12,-0.448256,-1.22167,0.217759,0.354397,0.547067,-1.22131,0.474063,-1.63774,-0.128217,0.92111,-0.193758,0.0954635,-0.581071,-0.372077,-0.448718,-0.645373,0.262994,0.286976,1.05334,-0.145088,0.325884,0.184286,-1.19398,-0.87534,-2.15533,-0.0845871,0.829013,0.354638,-0.928587,-0.283019,0.136595,0.11723,0.977791,0.717208,0.981461,-0.728071,0.284956,-1.03988,0.364042,-0.937219,-0.85679,1.29124,1.83613,1.38061,0.737767,0.710863,1.68654,-0.68478,1.51527,-0.457411,-0.280957,-0.785746,-0.425287,-0.677036,-0.953733,1.93251,0.148582,0.459813,0.0367927,-1.64818,-0.902,2.29765,0.540572,-1.45332,-0.980878,-0.830906,-0.922858,0.802413,0.207648,0.610117,-0.655247,1.08326,-1.46,-0.681097,-2.59723,-2.68523,1.6554,-0.267924,-2.27624,1.33773,-0.104727,0.675668,2.00662,-2.11705,1.27976,0.262197,0.344565,0.940963,-0.830084,-0.422209,1.24652,0.971129,1.14087,0.295123,0.338358,0.202248,-0.482165,-1.41383,-0.117528,0.579507,-0.817353,1.89181,-0.903363,-0.600814,-1.36529,-1.03668,-1.2436,-0.766897,-0.285113,0.0709566,0.385718,-0.0575158,1.03242,-0.516321,1.40492,-1.22825,-2.46938,0.653994,-0.132776,0.2301,-0.598885,0.90498,-0.407737,-0.602204,0.584605,-1.98326,-0.310351,1.53621,-1.41387,-1.11204,-0.288391,0.00162048,0.525746,0.607734,-0.41222,0.154746,-0.889826,-1.21733,-1.37224,-0.865863,-0.129216,1.58832,0.0272008,0.366877,-1.452,-0.339705,0.778425,2.84118,-1.24431,1.21625,-1.30515,0.989037,0.618924,-0.0558804,-1.34716,-0.546778,-2.61343,-1.44646,0.762259,1.42788,0.133788,-0.842482,0.461083,-0.164537,0.00954375,-1.27987,0.349459,-0.329876,-0.169943,0.0416597,0.402686,0.542778,-0.40694,-0.84297,-0.281149,0.0433581,1.42962,0.607655,0.357376,0.943393,2.41371,-1.13968,0.281172,1.7659,1.16703,1.29771,0.0352329,0.493976,-0.95787,-0.685405,-1.00989,-0.651884,0.205952,-0.6358,0.573458,1.94376,0.855075
-1010.34,0.999616,0.0306713,7,127,0,1099.78,-0.262505,1.85835,-0.214453,0.48035,0.183688,-0.220482,0.310303,0.157903,-0.244649,-0.608578,-0.35069,0.61485,-0.000198237,-1.05527,-1.83992,1.98953,1.77518,1.10053,0.86842,-0.768726,0.921333,0.297887,-1.30163,-0.8022,1.83994,1.04193,-0.00353458,-0.126779,-0.468747,-0.142465,-1.04538,0.419295,1.20192,-0.105326,1.26452,-1.42316,2.04563,-1.00213,-0.69885,-0.424909,-0.474298,0.905014,0.504657,-0.0689836,0.165901,0.265369,0.285014,0.192611,1.58736,-1.66816,-2.54858,-0.838166,-1.00376,-1.11479,-1.31508,1.8102,-0.327813,-0.38226,-0.844665,-0.0140467,-0.554192,-0.176891,2.2155,0.252358,-0.309013,0.945096,-0.819781,1.1393,-0.790245,0.171833,-1.56045,-0.296936,-0.00114086,-0.10913,0.0682778,0.143789,0.113725,-1.41451,-0.309438,1.62287,-0.392895,-0.103435,0.0590142,-0.420276,1.86103,0.743313,-0.784665,1.19244,-0.742742,-0.807552,-0.199689,0.972056,0.862506,-1.30029,-0.0626553,-0.204651,0.108992,-0.887937,0.296758,2.21462,0.317585,0.441319,1.02712,-0.259309,-1.27477,-0.414704,1.0684,1.08051,-2.26676,2.16073,1.65048,-1.30061,0.0184605,-0.42144,1.53963,2.47987,1.41025,-0.273488,-1.05678,0.199474,-0.741902,0.639885,-0.0335368,0.277019,1.07893,0.795418,-0.585313,0.958758,-0.170219,0.591034,-0.810374,1.36036,0.905093,-2.0821,0.604977,-0.396128,-0.245375,0.742655,-0.737106,0.434071,-2.24921,-0.627129,-0.0859788,0.722532,0.383848,-1.28163,-0.39768,1.61365,0.840421,-1.24547,0.569151,-0.480178,0.560538,-0.216612,1.29912,-1.46189,0.100518,-0.0675979,0.545679,0.726328,-0.448742,1.01975,0.148033,-0.0925715,-0.361228,1.02547,2.30271,-1.05715,-1.51091,-1.24954,-1.35336,-0.523715,-1.17542,-0.0806295,-0.500763,-2.3899,0.369158,0.533618,-1.03329,0.546054,-0.798707,0.262051,-0.125123,-0.395053,-0.869784,0.259256,0.171184,0.0598184,0.615302,-1.29202,0.672578,-0.76263,1.46977,-1.22523,0.175032,1.60288,0.813605
-999.286,0.964216,0.0306713,7,127,0,1118.38,0.471818,0.180041,-0.109507,0.274045,1.0007,-0.840357,1.53253,0.666069,-0.806077,-0.586107,-0.851568,-0.710481,-1.13061,-0.659995,0.130022,1.5194,0.0486374,1.5322,1.11978,-0.849555,0.62869,-0.377798,-1.82612,-0.941163,-0.919487,1.10272,-0.56565,-0.682711,-0.175378,-0.837202,-1.00279,-1.17474,-1.17026,1.63606,0.303918,-1.02353,1.03158,-0.490466,0.561766,-1.83093,-1.23792,0.872998,1.34041,0.027757,1.7047,0.397575,0.799683,-1.39948,0.508358,-1.22991,0.65358,-0.489653,-0.150985,-0.181047,-0.355318,1.72151,-0.210789,-0.709499,-0.0126468,-1.00723,-2.73542,1.03216,2.69859,-2.34581,-1.10589,-1.18207,-0.664633,0.864809,-0.547061,1.17339,-2.04445,0.651945,-1.17968,0.0764041,-2.05055,-2.83848,-0.552046,-0.302917,-1.56384,0.830136,-0.644377,0.400794,0.995462,-2.16645,1.27137,-0.126309,0.276324,0.694261,-1.0777,-0.514276,1.0708,0.547437,1.12001,0.0171653,0.728818,0.624988,-1.39781,-0.889234,-0.38324,1.3297,-0.654861,1.84328,-0.350377,0.485215,-0.647843,-0.277051,-0.669297,-0.741608,-0.494267,1.51146,1.58377,-0.718103,0.281017,-0.960877,1.17445,-0.197135,-1.66088,1.41032,0.086436,1.29864,-1.24229,-0.675473,0.0185573,-1.15627,-0.314881,-0.894661,-0.268597,1.01415,-0.545047,-0.234739,0.276224,-0.276753,-0.661724,-0.261485,0.231159,-0.846127,-2.26533,-0.459292,-1.66018,0.221495,0.137888,1.42139,0.579241,-0.657726,-0.846502,0.0109466,1.68143,2.23265,0.279288,0.117176,-1.27588,0.299052,0.692505,-0.560866,-0.596698,-0.164817,-1.58827,-0.938461,0.673207,0.995399,0.135523,-1.37459,-0.737329,-0.774334,-0.246529,-1.36126,1.74298,0.18879,-0.929793,-0.285333,-0.685666,0.065057,-1.72494,-0.0148845,0.359473,-1.05914,1.53823,0.391466,0.741851,0.208483,1.45557,-0.606596,0.0817322,-0.00591693,0.160694,0.0360793,-1.39464,0.559002,-0.454087,0.726939,-1.06486,-0.986562,0.162255,0.0537751,0.810095,1.67039,0.950576
-1012.03,0.990654,0.0306713,7,127,0,1102.85,-0.828536,0.755224,0.858933,-0.242685,0.837575,-1.28011,1.32803,2.02373,-0.639182,-1.45327,-1.65384,-0.444349,-1.24731,-0.58765,-2.08264,0.498794,0.574405,1.18807,0.0401894,-1.77254,-0.184024,-0.172209,-0.819129,-1.33437,-0.489381,0.382083,-1.00201,0.336964,-0.737103,-0.765767,-1.1512,-0.626773,-0.291548,0.926676,0.461153,-0.6736,1.14526,-0.32575,0.632348,-2.54145,-1.19377,0.711579,2.51112,-0.0108043,1.91169,0.106162,0.30481,-0.61596,0.374191,-0.786466,-0.645176,-0.872813,-0.804109,-0.952386,-1.275,1.82059,0.408562,-0.350457,0.581432,-0.902898,-2.85242,0.494806,0.982773,-1.18466,-1.05156,-0.557651,-0.51144,0.441185,-0.542857,1.59863,-0.528145,0.467753,-2.07269,0.194828,-2.18314,-3.35105,-0.0908749,0.624656,-2.09333,1.59044,-0.712717,0.35853,1.56659,-2.78743,1.30158,0.184654,0.147697,1.90449,-0.525457,-1.05443,0.711581,0.650069,0.88564,-1.22046,-0.0507208,-0.524453,-0.645948,-0.804594,-0.588389,1.78676,0.0764783,0.80568,1.39034,1.40121,-0.925222,0.629169,-0.220515,0.864712,-0.874666,1.4646,1.14642,0.374354,0.644012,-1.50343,1.89029,-0.10651,-0.511524,2.42872,-0.797216,0.661492,0.0884026,0.443667,-0.166074,-0.822543,1.24904,0.131398,-0.664129,-0.429952,-0.810323,-0.938641,0.610656,-1.17597,0.571606,-0.912747,0.386795,-0.833731,-0.457663,-0.197673,-1.5841,-0.330298,0.482543,1.74355,0.601492,0.0349229,0.956992,-0.209488,0.799372,2.70426,0.389498,0.280143,-0.282383,-0.391166,0.299004,-1.65708,-1.63566,-0.859205,-2.47164,-1.79176,1.49675,1.04976,0.235961,-1.07927,0.617944,0.221501,0.634793,-0.141246,2.15411,0.0885479,-1.13992,-0.779543,-1.24327,0.656202,-0.622431,-0.535842,0.726079,-2.31654,1.42458,-0.678358,1.06465,0.666394,2.06887,0.421336,-0.384211,-0.249418,0.357333,0.66053,-0.365001,-0.11843,0.171441,-0.723457,-0.532618,-0.480748,0.20925,1.13888,1.67834,1.23396,0.689719
-1001.31,0.755792,0.0306713,7,127,0,1115.62,0.194835,-0.667418,-0.425781,1.14272,0.377063,-0.866657,-0.268077,-0.569841,-0.198839,-0.848392,1.37799,-0.416717,0.05259,-1.12032,-0.450135,0.465089,1.13899,0.281067,2.05405,0.571513,0.870517,-0.112298,-2.08725,-0.427512,-1.26292,0.700872,1.03045,-0.730466,-0.00983643,-0.703241,-0.678056,-0.239091,1.08665,-0.138716,0.375372,-2.04999,0.610645,-1.2451,-0.5073,0.39254,-0.519032,0.928511,0.261104,0.0915236,0.917378,0.487507,0.561615,-0.538321,0.316355,-1.00927,-1.34276,-0.183542,-0.567816,-0.6906,-0.622608,1.81055,-0.476419,-0.0636251,-1.38856,-0.786992,-0.352044,0.742375,0.373851,-0.720488,0.0324996,0.298186,-0.778014,1.82112,-0.41859,0.00667545,-1.76607,0.270157,0.0203643,0.0463144,-0.49437,1.01255,-0.482097,-2.0187,-0.982251,1.22172,-0.550935,0.0447186,0.0225085,-0.36004,-0.435155,1.05795,-0.111415,0.929915,-1.40764,-0.839489,1.36653,0.91801,0.919906,0.750039,0.636034,0.633906,-0.509611,-2.0116,0.983981,1.34019,-0.654088,1.91224,0.742696,-1.27891,-0.941406,-1.61751,0.816175,0.066695,-0.948684,-0.00778496,-0.156937,-1.52216,0.998547,0.938396,0.463826,1.04625,-1.13983,-1.84503,-0.494991,0.750184,-0.768776,0.312079,-0.610177,0.194102,0.215756,-1.13456,0.498259,1.8675,-0.527902,-0.178809,-1.53472,1.8421,-0.195348,0.0926229,0.363283,0.291222,-1.09859,-0.344018,0.282156,0.966321,-2.01756,-0.228041,-0.0205334,-0.0413979,-1.36593,-0.663971,0.581011,0.76225,-0.468131,-0.33967,-0.701563,0.719969,-0.0533541,0.775275,2.84513,-1.78553,1.17831,0.237374,0.638967,1.37587,-0.176968,0.877477,-0.122932,-0.736198,-1.00176,-0.331356,0.716714,-0.759027,0.0421681,0.00522361,0.723293,-0.0482346,-0.801966,-0.857366,-0.897986,1.03814,0.336355,1.84046,-0.378148,0.83792,-1.1779,-1.01551,0.633445,0.236681,-1.39622,0.146778,-0.0979716,0.547862,0.150367,-0.760695,0.0443406,0.363554,1.07529,-2.05247,0.0311725,1.2159,0.60989
-1010.76,0.996085,0.0306713,7,127,0,1111.87,-0.713067,1.67635,-0.179568,0.517349,0.00885504,-0.461391,1.30113,1.51835,-0.0738758,-0.117709,-0.629622,-0.125966,-0.882,-0.730456,-1.56642,0.581683,1.25717,0.822659,0.573268,-1.19644,0.216256,0.0891384,-0.443989,-0.66789,-0.235681,0.419975,-0.000180152,0.616863,-0.395164,-0.5581,-0.841231,-0.0205577,0.0851569,0.854758,1.47658,-0.122202,1.39203,0.150862,1.35725,-1.75918,-0.716389,0.548624,1.84247,-0.276059,1.36868,-0.299412,0.109348,-1.05833,1.17793,-1.15728,-0.912614,-0.836111,-1.1212,-1.15511,-1.57023,2.09666,-0.275889,-1.10532,0.13188,-1.04909,-1.75682,-0.178413,1.06498,-1.48513,-1.3917,-0.93777,-1.10674,0.777383,-0.990829,1.25245,-0.938414,0.101481,-1.31165,-0.0792304,-2.13781,-3.10929,-0.0239028,0.738823,-1.46104,1.29353,-0.950047,0.151369,1.43463,-1.61236,1.05356,0.122958,-0.229877,2.19845,-0.104396,-0.816592,0.286894,0.440019,0.942123,-1.3841,0.679302,-0.481255,-1.22012,-1.76994,0.366585,1.14612,0.00888918,0.15691,-1.04604,0.638848,-0.469398,0.735912,-0.185162,-0.561953,-1.26034,0.995506,0.29205,0.19202,-0.247356,-1.67586,1.70608,0.367263,-0.024765,2.19594,-1.05083,0.598275,0.41761,-0.833448,-0.0419378,-0.320678,0.941112,-0.358878,-1.2872,-1.12167,-1.51002,-0.761985,0.683528,-0.922768,0.687323,-2.2267,0.889175,-1.17965,-0.187708,1.36784,-1.10465,-0.206825,-0.0717809,1.83335,-0.582857,0.220957,1.43631,-0.0380796,1.55929,2.5389,0.0649081,1.32355,-0.689597,-0.800143,0.904722,-0.993263,-1.92051,-0.830924,-2.1199,-1.07362,1.95702,1.20613,0.819979,-1.11781,1.15152,-0.0757727,-0.00168671,-0.500264,2.03061,-0.15994,-1.57746,0.556346,-0.589873,-1.04861,-1.14,0.178348,0.149642,-2.5649,0.875463,-1.37976,-0.125028,-0.952028,0.948133,0.0703864,-0.289711,-0.51418,-0.0670163,0.684556,-0.654169,0.363152,0.0223995,-0.0390063,-0.529723,-0.398547,0.447669,-1.49185,0.519837,1.28021,0.66098
-1010.32,0.995421,0.0306713,7,127,0,1097.36,-1.14485,0.959275,0.264062,1.36805,0.0206176,0.0881427,1.39852,1.48622,-0.0494632,0.119813,-1.21691,0.0202876,-0.428076,-0.468977,-0.799626,-0.289188,1.2127,0.95261,0.889301,-0.978563,0.598632,0.659788,-0.843982,-0.908714,-0.160217,0.8205,-0.0105099,0.689954,-0.245108,-0.351937,-0.322648,0.379424,0.375373,0.792578,0.971923,0.0810119,0.908607,0.00586624,1.37379,-2.20106,-1.31712,0.698495,1.54005,-0.0654944,1.05143,-0.347231,0.9528,-0.681385,1.29395,-1.11014,-1.07606,-1.01029,-0.878122,-0.995843,-1.44261,2.42039,-0.178866,-1.04669,0.114387,-0.651373,-1.02397,0.209834,1.2383,-1.72302,-1.82135,-0.396075,-0.955058,0.74522,-1.06965,1.8287,-0.225884,0.199131,-1.20043,-0.529931,-1.57665,-3.16583,-0.578366,0.448325,-1.76725,1.54582,-1.5556,-0.230242,1.16731,-2.01765,0.672548,0.448894,-0.565957,2.4375,-0.269766,-0.340656,0.832924,1.27515,1.47131,-0.902841,0.846894,-0.855419,-1.26164,-2.57706,0.321557,0.879551,0.23136,-0.575057,-0.578013,1.58824,-0.804108,0.931957,-1.07352,-0.779281,-1.4998,0.88813,0.24689,-0.567632,0.536329,-0.541321,1.09461,0.695852,-0.557604,2.42501,-1.1104,1.01336,-0.228092,-0.466344,0.167761,-0.101801,1.71646,-0.117401,-1.21847,0.0514194,-1.7531,-1.3931,0.497632,-0.478667,0.88679,-2.08432,0.589613,-1.22876,0.116278,-0.137799,-0.833084,-0.681844,-0.324917,1.05818,-0.374753,0.86123,1.23345,0.0188359,1.71147,2.54836,0.408183,1.11369,-0.122652,-0.552441,0.2955,-1.63891,-0.833539,-0.945856,-1.65173,-0.802384,1.678,0.710977,1.4218,-2.07828,1.29373,0.215383,-0.694671,-0.431897,2.00476,-0.630211,-1.39744,0.198431,-1.30626,-0.693038,-1.38145,-0.400916,0.0907807,-1.77812,0.793054,-0.520685,-0.480795,-0.364384,-0.588568,-0.819523,0.0626244,0.148735,-0.122092,1.31981,-0.429508,0.0157836,-0.759574,-0.536514,-0.0816204,-1.07865,0.514286,-1.8428,0.336132,1.26139,0.621124
-1002.04,0.946441,0.0306713,7,127,0,1118.04,0.623419,-0.390879,-0.206132,0.0439782,1.08294,-1.79473,-0.34666,-1.23756,-0.34665,0.826647,-0.158968,-0.363519,-0.0607369,-0.56616,-1.2378,2.07025,1.52289,0.428123,1.64502,0.16646,0.524329,-0.28164,-1.75101,-0.654624,-1.21226,0.592578,0.6248,-0.370381,-0.137376,-1.14664,-1.83682,-0.751826,0.782536,0.606411,0.884136,-2.1023,1.48755,-0.847229,-0.280111,0.51174,-0.165978,1.27075,0.953432,0.392144,1.13318,0.887193,0.715923,-1.34125,0.33486,-0.975615,-0.967559,0.235884,-1.16637,-0.922989,-0.801041,1.18413,-0.406971,0.42071,-1.03637,-0.727216,-1.32867,0.6341,0.528078,-0.461221,0.106293,-0.452356,-0.736721,2.09046,-0.836136,-0.0365807,-2.49726,0.0836051,-0.630191,0.119892,-1.0886,0.0382195,0.0299322,-1.96952,-1.61168,1.30314,-0.505075,0.264605,0.406783,-0.378509,-0.0341682,0.413285,0.44307,0.49499,-1.25241,-1.52286,0.383,0.606433,0.640935,-0.0135074,-0.339036,0.801285,-0.099329,-1.1797,0.0462579,1.87235,-1.22822,2.69305,0.833365,-1.75643,-1.12202,-2.25276,2.12837,1.98909,-0.387496,0.349361,0.69687,-0.540407,0.730347,0.352731,1.26591,0.0472557,-0.447732,-1.8416,-0.227151,-0.250327,-0.738185,0.896248,-0.881886,-0.571029,-0.628576,-1.35697,0.695652,0.920416,0.343702,0.671863,-1.26588,1.1476,-0.0258013,0.493863,-0.0791712,1.55984,-1.7613,0.183052,-0.734014,0.804618,-1.62424,0.497625,0.912206,-0.510348,-1.50703,-0.942272,-0.116145,0.746336,-0.0575944,-0.85052,-0.763663,0.547072,-0.101701,0.979911,1.91571,-1.77497,-0.25125,-0.81367,0.664154,1.47303,-1.02695,2.18628,-0.539854,-0.705643,0.422699,-0.102057,1.80921,0.0427667,0.367688,-0.787741,0.768677,1.38047,-0.324492,-0.918007,-0.130037,-0.222358,1.04152,1.66304,-0.2104,1.55188,1.32354,0.925526,-0.144092,-0.319842,-0.540963,-0.278397,-0.501321,0.898697,1.38083,-0.899864,0.0348374,0.040157,0.610035,-1.01356,0.448482,1.68311,0.695358
-982.834,1,0.0306713,7,127,0,1097.28,-1.16247,0.246709,2.09315,-0.0501247,0.129559,-0.844661,0.118633,0.160001,-0.456754,0.0395033,-1.17105,0.0340636,0.192987,0.0776181,0.258567,1.71568,0.721894,0.802597,1.00286,-0.231167,0.36078,-0.890099,-1.17287,-0.471773,-1.57896,0.993546,1.19838,0.601313,-0.0774556,-0.668683,-1.58138,-0.716012,0.646516,0.114599,0.704276,-2.08318,2.24106,-0.54191,1.07472,-1.51875,-0.552547,0.991549,1.42219,0.809536,0.956162,0.774973,0.311882,-1.47561,0.254848,-0.0310094,-1.44957,-1.2243,-0.3889,-0.256972,-0.0413355,1.4181,0.0519964,0.11107,0.752143,-0.672314,-0.749797,-0.292474,0.721692,-1.32441,-0.981886,-0.57056,-0.171234,1.30933,-0.471004,1.5821,-1.39073,-0.288241,-1.57319,-0.745365,-1.09627,-1.23461,-0.307048,-1.3964,-0.576013,0.736327,-0.711272,-0.710539,0.726208,-1.25472,0.0873062,-0.166025,-0.370462,0.776895,-1.12156,-0.719666,0.717187,-0.119527,0.841573,-0.442058,0.204701,0.410595,-0.24448,-0.83973,-0.531184,1.57163,-1.0226,1.3012,1.28369,-0.243711,-1.74402,-2.75268,1.40086,-0.0278052,0.0536366,0.85379,-0.454724,-2.25174,1.5736,0.0939974,1.40122,0.394455,-0.353887,0.877441,-0.0452927,1.23498,-1.54729,-0.0688611,-0.716158,-0.455814,0.205763,-0.415746,-0.296958,1.63225,-1.0454,-0.13152,-0.0474195,0.480131,1.20121,0.0733918,1.43894,-0.656355,0.330109,-1.42733,-0.637318,0.866827,-1.54248,1.019,-0.136433,0.751002,-0.618202,0.388264,0.916519,1.20034,0.889727,-0.181694,-0.635106,-0.446262,-0.289362,-0.457498,0.2274,-1.42493,-1.26711,-1.06333,2.06104,0.167462,0.354011,0.589275,0.45621,-1.24081,0.773002,-0.868312,2.24583,0.0201276,0.93606,-0.154793,-0.407665,0.233436,0.0581205,-0.506467,0.508684,-2.4071,2.16754,1.02979,0.960382,1.66004,0.667467,0.506105,0.0210089,-0.418933,-0.034855,-0.00788962,0.80351,1.88949,0.0454874,0.280585,0.546794,0.0122229,0.409964,-1.14591,0.423878,1.25622,0.810521
