# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = detection_model_bodymass_model
# start_datetime = 2025-12-05 13:48:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.98
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpUFXpkg/standata-9b5cbae6ed5.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpUFXpkg/detection_model_bodymass-202512050848-4-2006fa.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpUFXpkg/detection_model_bodymass-profile-202512050848-4-92d6b3.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=detection_model_bodymass_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b_k.1,b_k.2,b_k.3,p_z.1,p_z.2,p_z.3,alpha_z.1,alpha_z.2,alpha_z.3,u_z.1.1,u_z.2.1,u_z.3.1,u_z.4.1,u_z.5.1,u_z.6.1,u_z.7.1,u_z.8.1,u_z.9.1,u_z.10.1,u_z.11.1,u_z.12.1,u_z.13.1,u_z.14.1,u_z.15.1,u_z.16.1,u_z.17.1,u_z.18.1,u_z.19.1,u_z.20.1,u_z.21.1,u_z.22.1,u_z.23.1,u_z.24.1,u_z.25.1,u_z.26.1,u_z.27.1,u_z.28.1,u_z.29.1,u_z.30.1,u_z.1.2,u_z.2.2,u_z.3.2,u_z.4.2,u_z.5.2,u_z.6.2,u_z.7.2,u_z.8.2,u_z.9.2,u_z.10.2,u_z.11.2,u_z.12.2,u_z.13.2,u_z.14.2,u_z.15.2,u_z.16.2,u_z.17.2,u_z.18.2,u_z.19.2,u_z.20.2,u_z.21.2,u_z.22.2,u_z.23.2,u_z.24.2,u_z.25.2,u_z.26.2,u_z.27.2,u_z.28.2,u_z.29.2,u_z.30.2,u_z.1.3,u_z.2.3,u_z.3.3,u_z.4.3,u_z.5.3,u_z.6.3,u_z.7.3,u_z.8.3,u_z.9.3,u_z.10.3,u_z.11.3,u_z.12.3,u_z.13.3,u_z.14.3,u_z.15.3,u_z.16.3,u_z.17.3,u_z.18.3,u_z.19.3,u_z.20.3,u_z.21.3,u_z.22.3,u_z.23.3,u_z.24.3,u_z.25.3,u_z.26.3,u_z.27.3,u_z.28.3,u_z.29.3,u_z.30.3,v_z.1.1,v_z.2.1,v_z.3.1,v_z.4.1,v_z.5.1,v_z.6.1,v_z.7.1,v_z.8.1,v_z.9.1,v_z.10.1,v_z.11.1,v_z.12.1,v_z.13.1,v_z.14.1,v_z.15.1,v_z.16.1,v_z.17.1,v_z.18.1,v_z.19.1,v_z.20.1,v_z.21.1,v_z.22.1,v_z.23.1,v_z.24.1,v_z.25.1,v_z.26.1,v_z.27.1,v_z.28.1,v_z.29.1,v_z.30.1,v_z.1.2,v_z.2.2,v_z.3.2,v_z.4.2,v_z.5.2,v_z.6.2,v_z.7.2,v_z.8.2,v_z.9.2,v_z.10.2,v_z.11.2,v_z.12.2,v_z.13.2,v_z.14.2,v_z.15.2,v_z.16.2,v_z.17.2,v_z.18.2,v_z.19.2,v_z.20.2,v_z.21.2,v_z.22.2,v_z.23.2,v_z.24.2,v_z.25.2,v_z.26.2,v_z.27.2,v_z.28.2,v_z.29.2,v_z.30.2,v_z.1.3,v_z.2.3,v_z.3.3,v_z.4.3,v_z.5.3,v_z.6.3,v_z.7.3,v_z.8.3,v_z.9.3,v_z.10.3,v_z.11.3,v_z.12.3,v_z.13.3,v_z.14.3,v_z.15.3,v_z.16.3,v_z.17.3,v_z.18.3,v_z.19.3,v_z.20.3,v_z.21.3,v_z.22.3,v_z.23.3,v_z.24.3,v_z.25.3,v_z.26.3,v_z.27.3,v_z.28.3,v_z.29.3,v_z.30.3,mu_p,sigma_p,mu_alpha,sigma_alpha,sigma_u,sigma_v
-1000.63,0.990531,0.0198609,8,255,0,1100.19,0.926872,0.318391,0.687575,0.614016,1.42951,1.49629,-0.910738,0.242727,0.607792,1.07681,-0.487649,-0.0836316,-0.709108,0.963839,1.83874,1.64678,1.43369,-0.863724,1.06207,-0.472283,-0.760868,1.03078,-0.944504,0.400851,0.470461,0.651855,-0.435458,-1.17989,-0.0985747,0.031459,1.40134,0.255965,1.01634,-1.6796,0.745049,-0.934905,0.196236,-1.77903,-0.464046,0.433941,1.40428,0.0881822,1.1614,0.102954,-0.366353,-0.136319,0.877319,-0.712575,-0.324678,-0.13258,-0.737627,-0.471069,-0.220087,1.81482,0.620776,0.151433,-0.316708,-2.0231,-0.705529,0.056711,1.6402,-0.805779,-0.163451,-0.520365,0.00312828,1.60753,-0.702144,1.17003,-0.638434,-0.0652198,-1.56991,0.279075,-0.521664,-0.268613,-0.237089,-0.394039,-1.45218,1.0329,-0.875046,-0.436123,0.743942,-1.08309,0.236752,-0.101145,0.598348,0.765508,-0.419617,-0.652752,1.02485,0.83736,0.591155,-0.572903,0.223956,-0.470199,-0.495828,-1.55566,-0.0334061,1.03642,-0.685361,-0.169085,-1.05278,-0.403635,-2.44558,-1.33896,-0.796936,-0.034669,0.647491,-1.29334,1.36095,-0.485066,1.12221,-0.0379191,1.15963,0.567841,0.208129,1.04655,-0.455218,0.0794125,-0.0963713,1.1997,-2.4651,-1.9296,1.03593,-0.816902,1.42845,0.424549,-0.071047,-0.735308,-0.643324,-0.932344,-0.307466,-0.27369,0.330815,1.46901,-0.356114,-1.77391,-0.840581,-0.604827,-0.40105,0.948451,0.144002,-0.0733793,-1.05709,-0.139625,1.92506,0.899591,0.826583,-0.886906,-0.657878,-0.184842,1.32196,0.155175,-0.238981,-0.462043,-1.49104,1.5122,1.38243,0.550142,-0.746851,-0.362256,1.33486,-0.983649,0.314457,-1.90201,2.87665,-0.23164,-1.81609,-1.19306,0.338973,-0.666685,-1.85425,-0.448423,0.491927,-1.83934,1.91311,1.76605,-1.04329,0.767725,0.4695,-0.657635,-0.720935,-1.16729,-0.948472,-0.0168815,-2.10918,-0.270694,1.13285,-1.68124,-1.12404,-1.61139,1.21049,-1.67937,0.0923396,1.68145,0.55738
-1003.54,0.992224,0.0198609,8,255,0,1102.07,0.88155,0.859171,0.367833,0.185945,0.319509,1.38417,-0.339462,0.0870091,-1.27406,-0.261648,0.255878,-1.50841,-1.22264,0.944342,1.29598,1.2049,0.964233,-0.689794,1.36112,-0.114234,-0.442937,-0.616351,-0.11771,1.17247,0.560277,-0.00965686,-0.589963,0.509173,-0.51597,0.497593,0.537436,0.766663,1.10547,-1.07972,1.19683,-0.499977,0.917786,-0.70187,0.0666328,1.47182,1.80679,-0.195254,1.78513,0.581574,0.901783,-0.727124,0.578302,-0.525973,-0.465546,-0.88327,0.315076,-0.564302,-1.49919,2.3404,-0.608234,-0.258273,-0.224878,-1.9269,-0.372956,0.364222,-0.55739,0.241657,0.0450981,0.159251,-0.769042,1.50703,-0.232185,1.22778,-2.1508,0.239854,-0.132599,-1.32881,-1.364,-0.986809,0.141404,-0.493691,-1.16711,0.890865,-0.892318,0.410808,0.235791,-2.0464,0.7737,0.344759,-0.642356,1.3789,-1.75438,-0.990525,0.45778,0.207262,0.961486,-1.05079,0.772301,0.977004,-1.41004,-1.37638,0.0509013,1.02086,-0.0462446,2.15333,-1.10252,0.482286,-0.247517,-1.72108,-1.29136,-0.240252,0.92024,-0.185287,0.88653,1.30408,-0.0214236,-0.245293,0.991609,-1.63777,-0.920632,0.935179,0.46189,-0.897339,-1.5656,0.330198,-0.086762,0.171128,-0.905438,0.219602,0.277533,0.104377,-0.658012,1.21216,0.89538,1.90258,0.555071,-0.197547,-0.67849,-0.1772,-1.04653,0.810178,0.750674,0.236383,-1.51695,0.0191208,-0.686007,-0.444546,-0.807295,-1.17641,0.0543664,0.294026,0.430143,0.201151,-0.938509,0.759912,1.00505,1.21582,0.467477,-1.91606,-0.650666,-0.495229,2.81266,0.0526622,-1.09693,0.489706,0.251726,-0.715846,-0.168418,-1.17461,2.59174,-0.656738,-0.219738,-1.17627,0.826948,-0.688246,-0.302238,-1.14835,-0.352191,-1.81645,2.14697,0.475041,0.568649,0.582985,0.275325,-0.721056,-1.66363,-2.14538,-0.0193806,0.809668,-0.171498,0.802334,0.621363,-0.390773,-0.20475,-1.1578,3.06166,-2.05791,0.135821,1.22859,0.502528
-1004.13,0.994571,0.0198609,8,255,0,1099.79,1.04681,0.922101,0.146573,0.251666,0.493007,0.92771,-0.759549,-0.0710045,-1.32802,-0.706967,0.170367,-1.33276,-1.86504,0.835332,1.45454,1.45827,0.863428,-0.632225,1.17761,0.0315155,-0.645296,-1.00215,-0.0219107,1.14755,0.517407,0.164268,-0.0866953,0.463284,-0.356866,-0.0307382,1.12274,1.05263,1.08797,-1.53074,0.686953,-0.425709,1.02938,-0.776814,0.187581,1.25645,1.91642,-0.394404,1.62242,0.478277,0.575618,-0.84141,0.913712,-0.621005,-0.939738,-0.56423,0.343815,-0.623316,-1.49545,2.50086,-0.602363,-0.229339,-0.0434769,-1.69877,-0.453763,0.171951,-0.224813,0.278526,-0.00610146,0.387099,-0.866498,1.71431,-0.200038,1.12896,-2.46718,0.121309,0.0217632,-1.17759,-1.62384,-1.16545,-0.207501,-0.540036,-0.945222,0.635755,-0.717128,0.437349,0.580523,-2.17057,0.737024,0.0919392,-0.323244,1.03171,-1.46244,-1.08283,0.557517,0.218582,1.10137,-0.915808,0.5749,0.853725,-1.68674,-1.4389,0.190153,0.896248,0.100304,2.26669,-1.33798,0.575164,0.263035,-1.53283,-1.12941,0.188832,0.179069,0.0587462,0.725156,1.37238,-0.466909,-0.784483,0.835163,-1.26095,-0.940753,0.861108,0.544226,-1.36586,-1.89142,0.331061,-0.0168733,-0.450945,-0.721582,-0.381274,0.330506,0.174765,-0.637433,1.16196,0.86587,1.91011,0.5323,0.160835,-0.947874,-0.350045,-0.375825,1.0343,0.517475,-0.110285,-1.7514,-0.0590172,-0.881709,-0.231703,-0.916607,-1.40024,-0.179863,0.0731718,0.560532,0.377914,-1.1713,1.22613,0.542861,0.876158,0.561002,-1.73735,-0.58596,-0.849866,2.83049,0.0652228,-0.942732,0.670667,0.113615,-0.333473,-0.632792,-1.79969,2.51328,-0.63808,-0.444689,-0.933823,0.761471,-0.628262,-0.55753,-0.794035,-0.694437,-2.32883,2.04742,0.481,0.492006,0.351506,0.449032,-0.721066,-1.54141,-1.95107,0.0177924,0.999629,-0.566533,0.747147,0.658978,-0.197792,-0.280343,-1.24891,2.42936,-1.8547,0.163984,1.24154,0.498855
-1001.52,0.995396,0.0198609,8,255,0,1098.63,0.411996,0.932404,-0.190348,0.157793,0.896506,1.32124,-0.422655,-0.102394,0.971647,0.825847,-0.52935,0.305951,0.443134,0.823066,0.833008,0.259949,2.86301,-0.247773,0.536874,0.334374,-1.0438,0.173426,-1.4352,1.24727,0.421842,0.579165,-0.339706,-0.542704,-2.14972,0.611543,1.14386,0.829011,1.33239,-2.89004,1.48741,-0.251775,0.262531,-0.205417,0.30185,2.07192,0.463201,0.785466,0.660064,1.39401,-0.0505687,-0.724631,0.852866,-1.77637,-1.04452,-0.668084,-1.43207,-0.613488,-0.932464,2.04791,0.497054,-0.739135,-0.298709,-1.23154,-0.953468,1.44579,1.3454,-0.501865,-0.828289,1.20829,0.227144,1.00831,-1.25589,1.24385,-2.35343,0.513901,-0.74135,-0.410405,-1.56945,-1.03059,-0.115695,-1.06436,-1.72091,1.52759,-0.0124515,0.341158,0.592531,-1.53303,-1.04791,0.812148,0.62012,1.15459,-1.22505,-0.515566,0.149101,1.50078,1.46918,-0.594653,0.291055,-0.0604366,-0.803856,-0.656514,0.674745,1.72162,-0.801255,0.525836,-1.31917,-0.198619,-2.01128,-1.90285,0.166433,0.367823,-0.213859,-0.694614,0.974449,-0.264247,0.935336,-0.644617,0.189483,-1.13688,-0.143391,-0.158005,-0.151689,-0.375886,-0.471909,0.729661,-0.442469,0.0822619,1.06147,0.744793,-0.3088,0.173072,-0.626023,-0.961559,-0.601069,0.109047,0.355833,-1.56878,1.49167,-0.316483,-0.293485,0.690037,-0.608864,-0.187722,-0.303204,-1.10035,-0.0406337,-1.34901,0.817173,-1.49709,0.664725,1.56312,0.812684,-0.5731,-0.0278901,-0.560856,1.55159,1.32028,-0.0672534,-1.59603,1.07047,-1.50648,1.93279,0.990269,-0.178562,0.634673,-0.291476,-0.196725,-0.176509,0.560281,2.33819,0.670369,-1.11742,-0.320987,-0.940598,0.687783,-0.346479,-1.54433,-0.239888,-1.60138,1.48861,0.690774,-1.76935,0.292547,-0.805539,0.441219,-0.744944,1.28606,0.047513,1.36149,-0.258864,0.441401,0.0133623,-1.91995,-0.274106,-0.725513,0.596881,-1.56824,0.218155,1.21207,0.580359
-991.429,0.998339,0.0198609,8,255,0,1094.28,0.533155,2.80665,1.31094,-1.74987,-0.00288763,-0.258855,0.223306,-1.67037,-0.746608,-1.08122,0.157178,-0.64915,-2.16075,0.821968,1.47674,-0.00188819,1.08889,-0.633826,1.65809,0.328695,-0.896912,-0.828593,0.427338,0.361166,0.804082,0.211544,0.26517,0.153517,-0.568101,-0.10534,0.221768,0.571019,0.384556,-2.01371,0.440882,-0.552944,-0.288853,-1.78677,-1.0498,0.352611,1.71392,-0.308128,1.45826,0.230932,1.33166,-0.368692,0.140848,0.059458,-0.985988,-0.680981,0.322327,-0.455025,-0.804922,1.73528,-0.744158,0.0453142,0.0114186,-0.366997,-0.389096,0.270773,1.33254,-1.04915,0.0130463,-1.21668,-1.79106,1.38398,-0.214541,0.256756,-0.220452,0.936063,-1.45685,0.494891,-1.14782,-0.999057,-0.0604721,-0.0874834,-0.503545,1.36528,-0.747325,0.84066,0.763072,-1.82992,1.26627,0.301743,0.351533,1.2171,-0.101154,-0.507751,1.18791,0.611941,0.68488,-0.186708,0.124762,-0.732285,-0.3642,-1.76302,-0.0169616,1.81488,1.0052,2.07322,2.90131,0.383467,-0.898364,1.02165,0.816457,0.498854,-0.0434991,1.49986,0.330159,0.326311,-0.0499302,0.907709,0.525701,0.972614,-0.984718,-0.0866777,-2.26115,1.36557,-0.84614,-1.24331,-0.239088,-0.747074,0.978452,-0.569913,-0.133094,1.36586,-0.765755,-0.481954,0.602414,0.316983,0.00128929,-0.461963,-0.204928,-0.918269,-1.2129,-0.967548,0.0943738,0.860358,-0.613543,2.48929,0.249143,1.08154,-1.2694,0.926651,0.663226,2.20639,0.322526,0.15877,-0.734283,0.442647,-1.07406,-1.40863,0.215129,-1.25425,-1.41108,0.0304315,-0.284544,1.24662,0.168199,-0.169066,0.828048,-0.391107,0.032744,-0.35786,0.341051,-0.178065,0.115658,-0.210012,-0.480734,1.03899,-0.952117,-0.930419,-0.14989,-0.169948,1.6855,0.405371,1.17261,1.24055,0.748868,-0.899628,0.90476,-0.543268,-0.117135,-1.10947,-0.801865,1.13799,0.902196,-0.550181,0.502334,-0.421138,0.245666,-1.59926,1.22313,1.76236,0.831492
-971.892,0.98374,0.0198609,8,255,0,1085.71,1.27762,2.59419,1.01089,-1.37517,-0.285904,-0.802468,-0.0170174,-0.863346,-0.119506,-0.684681,-0.73976,-0.99227,-1.37474,1.3054,1.13931,1.46144,0.91642,-0.659991,0.774218,-0.312421,-0.732068,-1.5988,0.224583,1.3238,0.425405,0.0268476,0.12355,-0.879354,-0.964828,0.322268,0.157421,0.868147,0.436091,-1.35789,1.35448,0.322691,0.397272,-0.976778,-1.55539,0.556297,1.11993,0.0370464,1.3781,-0.216979,1.53714,-1.39221,0.601023,-0.50078,-0.893047,-0.452676,-0.390864,-0.887321,-0.782997,1.6019,-0.953917,-0.196483,-0.0837586,-0.230892,-0.70754,-0.353464,0.872556,-1.50361,-0.017683,-0.787191,-1.50521,1.04918,0.473891,0.0913769,-1.00066,0.387806,-1.05343,0.0584896,-1.27314,-0.711874,-0.122381,-0.53295,-0.671987,1.91811,-0.426006,1.00251,1.07926,-2.00181,0.715228,0.794976,0.279738,1.71445,-1.60574,-0.971764,1.15144,0.496386,1.42108,0.023891,-0.161266,0.011989,0.0902453,-1.16419,0.0696731,0.782016,0.285483,2.22068,2.22919,0.300846,-1.98055,-0.249197,-0.174962,1.87783,-0.351474,-0.129407,-0.393483,0.00391075,0.321419,0.463421,1.19786,1.11421,-0.897872,0.276277,-1.93775,0.75534,-1.17649,-0.775803,-0.114512,-0.779212,-0.22978,-0.173686,-0.190418,0.817916,-0.337861,-0.811729,-0.398391,0.625685,0.470594,-0.72794,-0.796442,0.0786685,-0.97838,-0.409391,-0.19081,0.554423,-0.843163,1.95553,1.22456,0.279016,-0.769188,1.08357,1.03489,2.59916,-0.519081,0.0288216,-0.237271,-0.269353,0.96734,-0.784633,0.644526,-2.12336,-1.42882,0.0642166,0.360089,1.45949,0.208061,-0.199971,0.275537,-0.934692,-0.18367,-0.299971,1.18289,0.48156,1.00659,-0.968475,-1.26442,0.38944,-1.23877,-0.239725,0.761476,-0.219188,1.68472,-0.055668,1.68589,1.98337,0.927476,-1.32514,-0.354342,0.421972,-1.29799,0.0146333,-0.277443,0.210764,0.941247,-0.156279,0.456139,0.102173,0.767936,-2.20476,1.63745,1.40547,0.941542
-967.66,0.990491,0.0198609,8,255,0,1066,0.619602,1.41571,-0.0473886,-0.891155,0.453862,0.101796,-0.968655,-1.76059,-0.910696,0.0173111,0.332868,-0.252695,-1.43039,0.321529,1.1073,1.34322,0.922385,0.234632,2.23832,0.437958,-1.50247,-0.438511,-0.539279,0.707846,-0.102989,-0.404251,-0.984489,-0.0463983,-0.64353,-0.650623,1.25459,0.00988869,0.0515657,-1.49979,0.256043,-0.500933,0.438564,-0.671163,-0.245959,0.227661,0.60823,-0.156291,0.542725,0.619357,-0.181599,-0.0145081,0.662172,-1.90594,-1.31569,-0.387803,-1.25959,-0.372434,-1.30419,1.6471,0.617481,-0.668715,-1.15252,-0.974675,-1.10018,1.49177,0.875754,-0.532171,-0.879235,0.591352,-0.364446,1.43955,-1.94635,0.977527,-1.17097,0.384075,-0.406468,0.102993,-2.01425,-1.90619,-0.0622627,-1.01236,-1.66346,1.7791,-0.329887,-0.22336,0.945604,-2.24807,0.158237,0.154828,0.714384,1.07465,-0.0132953,-0.238051,0.2129,1.41196,0.761728,-1.52097,0.788483,-0.120349,-1.04029,-1.06392,0.299008,2.3529,-0.387487,0.723024,-0.033411,-0.059503,-0.344001,-0.892475,0.267001,-0.448985,-2.4424,1.28012,1.62734,-0.713634,1.96465,-0.553212,1.10641,-0.426753,-1.41428,0.778533,0.345551,-0.184216,-0.0363813,1.04937,-1.09186,-0.396317,2.29756,-0.516516,-0.326682,0.892315,-0.569775,0.103209,-1.12946,0.426217,0.415145,-0.883858,1.72253,-0.0322522,-0.571154,0.345642,-1.40012,0.934326,-0.63193,-0.189523,-0.594949,0.472801,0.657468,-1.30442,0.202506,1.27473,0.856947,-0.0375367,-0.788883,0.535735,-0.139752,0.0893761,0.520034,-0.947553,0.141482,-1.53664,1.57298,1.59283,0.36939,0.491097,0.648067,0.405026,0.0277994,-0.666774,2.48326,-1.60294,-1.16809,-0.259528,0.291094,0.496265,-0.941473,-0.734488,-0.780792,-1.93778,0.304914,1.40245,-1.68563,-0.0870195,0.380527,0.805475,0.685001,0.242361,0.473778,0.779471,-0.500895,0.690723,0.750854,-1.49603,-0.0377602,-0.72249,0.519279,0.341008,1.2785,2.15484,1.29381
-963.78,0.974088,0.0198609,8,255,0,1045.52,0.962092,1.2154,0.584523,-0.434559,-0.0392572,-0.129582,0.662081,-0.994751,-0.272052,0.176875,-0.34999,0.181902,-1.03542,0.229815,0.78051,-0.265096,1.73435,-0.0960631,-0.278151,-0.119586,-1.44161,-1.20473,-0.615268,0.795324,0.841799,0.322716,0.310863,-0.988347,-1.78858,0.292094,0.584928,0.268148,0.502419,-0.389501,1.20152,-0.487712,0.559534,-1.40131,-1.11243,1.42364,1.45349,0.551804,1.33766,0.422538,0.577072,-1.31258,0.560105,-0.232484,-1.36207,-0.716534,-0.489681,-0.44789,-1.28192,2.3533,-0.752309,-0.0726659,-0.481418,-0.089195,-0.978008,0.73611,0.944083,-1.53834,-0.157333,-0.596533,-1.72646,0.696667,-0.0144158,0.905494,-0.803834,0.509251,-0.373577,0.48078,-0.611555,-0.611749,0.708372,0.0572348,-0.802515,1.93733,-1.22358,0.455466,0.472065,-0.157333,0.56204,-0.0420586,0.269057,1.40729,-0.806047,-0.639491,0.442406,1.27312,1.07685,-0.0235591,-0.318267,-0.147831,-1.09563,-0.846334,0.92364,0.868244,0.614915,2.70496,0.508883,-0.0734749,-1.52195,-0.476989,0.628157,0.791423,-0.32247,1.28412,0.0122133,-0.312685,-0.447841,0.571313,0.65557,0.825719,-0.655138,0.155777,-1.35403,1.39356,-0.727835,0.0264829,0.531823,-0.21149,0.374415,-0.992983,0.44377,-0.0292016,-1.38414,-1.51542,0.0708848,1.30247,-0.291448,-1.67759,-0.657322,-0.69505,-1.21183,-1.88497,0.429828,0.375453,-0.314266,0.823915,-0.907284,-0.555179,-0.55401,0.502889,0.461454,2.21915,-1.16337,0.284306,0.0845576,0.362666,0.264023,-0.444301,0.22653,-1.23889,-1.55483,-0.75816,1.20263,0.361045,1.25758,-0.8399,0.694947,-0.907144,-0.567858,0.22945,1.20212,0.189441,0.388618,-0.634138,-0.610225,1.23177,-0.30705,-0.936644,0.688217,-0.716076,0.859153,0.368791,-0.379504,1.1357,0.571198,0.36023,0.39512,0.235659,-1.03109,0.117407,0.393942,-0.036134,-0.525839,0.202229,-0.403483,-0.215839,0.611586,-1.99747,0.00910963,1.58114,0.869009
-960.899,0.998215,0.0198609,8,255,0,1051.24,-0.519792,0.278504,-0.16464,-0.518871,-0.032297,1.16798,-0.00524075,-0.060029,-0.150065,-0.912349,-0.287375,-1.62542,-1.06557,0.555697,1.24242,1.07351,0.761597,-0.647874,2.19575,0.847356,-0.861443,-0.594552,-0.883752,0.340009,-0.251748,-0.565141,-1.05318,-0.704359,-0.473999,-0.948147,0.156485,-0.0998436,0.644647,-1.70817,1.08731,-1.51484,0.186767,-0.252589,-0.808632,0.442617,0.794518,0.139981,1.53177,0.187109,0.904108,0.275362,0.753569,-1.7963,-1.13483,-0.378222,-0.810112,-1.22221,-0.434285,1.24986,0.264764,-0.57376,-0.362039,-1.11275,-0.589517,0.364959,1.08283,-0.871951,-1.49388,0.136977,0.0802952,1.90266,-1.13546,0.0872526,-2.44868,-0.256845,-1.14756,-0.378626,-2.20241,-1.67874,-0.508726,-1.20725,-2.06347,1.04036,0.0040384,-0.157351,0.739157,-2.59986,0.220852,0.149853,-0.0346568,0.556726,-0.580971,-0.357338,-0.17037,0.535045,1.41838,-0.411688,0.738923,-0.478278,-0.897173,-1.67297,0.267354,1.48484,-0.0531653,0.45021,1.05252,-0.334198,-1.045,-0.597533,0.0390267,-0.454142,-2.06123,0.140198,0.977718,-0.318077,1.72333,-0.495419,1.46089,0.390879,-1.06694,0.726361,-0.5431,0.739071,-0.408787,1.19848,-1.18047,0.00815035,0.719902,-0.520119,-0.395098,1.36537,-0.044488,-0.0839447,-1.13531,-0.686508,0.250852,0.0270951,1.41426,-0.213944,-0.594794,0.991061,-1.50829,0.185324,-1.7769,0.61037,1.034,0.697712,0.297335,-1.40675,-0.0534307,1.48898,1.27895,-0.843492,-1.2122,0.247522,0.176618,-0.378016,1.37338,-2.02816,-0.333586,-0.763226,0.952,1.94756,0.246578,0.874378,0.026643,0.40412,0.648229,-0.55371,2.48627,-0.51025,-1.36096,-0.281697,0.100018,-0.0551162,-0.927126,-0.945398,-1.24762,-1.97534,0.688478,0.518686,0.243336,0.662982,1.31513,-0.0935434,-0.324574,-0.0133025,0.254586,0.614758,-0.997818,1.71271,0.904155,-1.46828,0.484206,-0.428177,0.154995,-0.588868,1.21658,1.89973,0.982628
-980.554,0.999624,0.0198609,8,255,0,1055.85,1.23004,1.88506,0.826553,0.247523,0.267116,0.603086,-1.72716,-0.863839,-0.870508,0.606437,-0.0610616,0.0503654,-1.58027,0.591166,1.65208,0.410796,1.20774,0.209862,-0.580892,-0.194533,-1.416,-1.16471,-0.388193,0.717885,0.809653,0.854127,0.324865,-0.362213,-0.923077,0.316428,0.498515,0.207374,1.23133,-0.604114,0.993399,0.344783,0.596475,-1.34136,-0.73422,0.713092,0.890476,0.24474,0.788615,0.208563,0.45145,-1.57413,1.49495,-0.116976,-0.925754,-0.535021,-0.473895,-0.232119,-1.31668,2.01909,-0.269754,-0.465219,-0.0212504,-0.069002,-0.984633,0.914259,0.893341,-0.885184,0.659915,-0.475106,-1.39027,0.928889,0.276102,1.67489,-0.19985,0.986079,-0.21365,0.0877229,-0.374782,-0.984686,-0.124249,-0.255276,-0.520104,1.05896,-1.24048,0.212942,0.230716,-0.142712,0.696371,1.26758,-0.158364,1.62147,-0.936483,-1.07974,1.14495,0.951084,0.988035,-0.169934,-0.76254,-0.167356,-0.150701,-1.18626,0.115787,2.13515,-0.521604,1.81219,0.269676,0.352996,-0.84176,-0.315711,0.090201,0.847121,-0.0829917,0.903882,-0.943843,-0.274479,-0.113263,0.688809,1.15152,0.456176,-0.191341,-0.591891,-0.415186,0.427827,-0.920562,0.214055,0.334254,-1.2777,0.636694,-0.779309,0.248459,0.20324,-1.81059,-1.27863,0.459288,1.53115,-0.186995,-1.30823,-1.01264,-0.68821,-1.71517,-2.09073,0.150054,-0.0318098,0.732327,0.612693,-0.842283,-0.459512,-1.00983,0.320726,0.762146,1.94228,-1.53925,0.570499,0.0813601,-1.00539,-0.329155,-0.452596,-1.03879,-1.27067,-1.98387,-0.968464,0.808317,0.74454,-0.721472,-0.608629,0.732093,-0.943365,-0.753887,0.799378,0.798892,-0.276411,0.945642,-0.466023,-1.01229,0.425999,-0.52972,-0.450468,1.38799,-0.295371,1.60372,0.700639,-0.947875,1.00253,0.748566,0.0159604,0.870238,0.789612,-0.834714,-0.0861243,0.331633,0.755,-0.225705,-0.555294,-0.87952,-0.65774,0.960674,-2.25166,0.167305,1.53248,0.665133
