# 0.491294, 0.432799, 0.337484, 0.590007, 0.61159, 0.655837, 0.841325, 0.841331, 0.910291, 0.416316, 0.407054, 0.378412, 0.467532, 0.304819, 0.345714, 0.386711, 0.39613, 0.486879, 0.317713, 0.421263, 0.541204, 0.367648, 0.476649, 0.366759, 0.341086, 0.305399, 0.298682, 0.438516, 0.460902, 0.299316, 0.364664, 0.350735, 0.367065, 0.507642, 0.389214, 0.367381, 0.397912, 0.339118, 0.339452, 0.337367, 0.345321, 0.279778, 0.365116, 0.288324, 0.298668, 0.280974, 0.296596, 0.324143, 0.307261, 0.264453, 0.242588, 0.341134, 0.378693, 0.356584, 0.294537, 0.254328, 0.215935, 0.366887, 0.281119, 0.297275, 0.355043, 0.277274, 0.232415, 0.259482, 0.317567, 0.337043, 0.309108, 0.372644, 0.472626, 0.234164, 0.400572, 0.261027, 0.396254, 0.416285, 0.303181, 0.311834, 0.476177, 0.367318, 0.351997, 0.252682, 0.302718, 0.431807, 0.282871, 0.260335, 0.24858, 0.281589, 0.334993, 0.306785, 0.312496, 0.366018, 0.343766, 0.354375, 0.278352, 0.348692, 0.38604, 0.46392, 0.250122, 0.312589, 0.286514, 0.561011, 0.57635, 0.649455, 0.789318, 0.841641, 0.609177, 0.597873, 0.625227, 0.631608, 0.618009, 0.728881, 0.636353, 0.569838, 0.73012, 0.560419, 0.70281, 0.521451, 0.703404, 0.75049, 0.764821, 0.566702, 0.659569, 0.708394, 0.499204, 0.857726, 0.707856, 0.569217, 0.836031, 0.722139, 0.721375, 0.532819, 0.51224, 0.663117, 0.525469, 0.592403, 0.659252, 0.474303, 0.682536, 0.593178, 0.629952, 0.50064, 0.473969, 0.635792, 0.477195, 0.507952, 0.506617, 0.562781, 0.556411, 0.584045, 0.516013, 0.684292, 0.604471, 0.577168, 0.515933, 0.669216, 0.590995, 0.590147, 0.510002, 0.565846, 0.556375, 0.561037, 0.514158, 0.668082, 0.65111, 0.554837, 0.443862, 0.524746, 0.560932, 0.716323, 0.661789, 0.54442, 0.623301, 0.719082, 0.59475, 0.733346, 0.478294, 0.480383, 0.505961, 0.489644, 0.603969, 0.579773, 0.694485, 0.640148, 0.520462, 0.508777, 0.662672, 0.591246, 0.622852, 0.687564, 0.616347, 0.204803, 0.963396, 0.409812, 1.27529, 0.0554666, 0.0883043
-996.858,0.998991,0.029728,7,127,0,1092,0.916682,1.10011,0.291205,2.10854,1.28279,-0.384021,-0.571076,-0.207323,0.0775353,-1.38028,-0.196732,-1.5341,-1.34641,-0.480705,0.577616,0.646194,0.772487,0.101059,1.40486,0.460364,-1.16948,-0.199544,-0.961386,0.167337,0.248135,0.977556,-1.04286,-0.00940542,-0.194205,0.446289,0.334629,-0.01865,-0.275495,-0.172518,1.02333,-0.366048,0.925013,-0.786194,-0.720738,0.988424,0.944311,0.169339,1.00826,0.264473,-0.574406,0.068209,1.00687,-1.04752,-0.708553,0.188499,-1.03379,-0.729326,-1.18255,1.8192,0.503049,-0.458283,-0.947466,-1.10513,-1.13945,1.43747,0.259164,0.369289,-0.859049,0.16429,-0.984127,1.02891,-0.19158,0.103215,-1.47409,0.869625,0.388321,-0.236287,-1.32654,0.221748,0.560329,-0.337506,-1.11904,1.5319,-0.983491,-0.456365,0.381164,-1.64798,0.409524,-0.256106,-0.699863,1.00922,-1.90671,-0.715892,1.2897,0.979124,1.08412,-0.591562,0.392142,0.148537,-1.42258,-0.683302,0.638312,1.83059,1.17937,-0.122942,0.318295,0.121999,-1.51105,-1.36262,-0.167444,-0.254602,-2.58211,-0.0104798,-0.744743,0.124555,0.722069,-0.626922,1.14938,0.219919,0.0653186,0.107095,-1.91024,0.083003,0.0385525,-0.0380006,-1.21726,-1.26669,0.928705,-0.300004,-0.67917,-0.350356,-0.554503,-1.65976,0.317341,-0.575243,0.105299,-1.90679,-0.303606,-0.735799,-1.32413,-1.36746,-1.52259,-1.03152,-1.10474,-0.0914517,0.287907,-0.822325,-0.123936,-1.55011,-0.335999,1.70325,-0.229567,-1.18163,-0.973196,-1.49894,-0.776796,0.259226,1.70993,-2.32204,-0.453979,-0.216666,1.33372,0.74941,0.0404209,-0.0928946,0.100833,-0.18726,0.121579,-0.735421,0.921431,0.850757,-0.597023,-0.826093,-0.213358,-0.12459,-1.18615,-1.22398,-0.103308,-1.42081,1.38704,1.4184,-1.26798,0.956979,0.536145,-0.736871,0.427178,-0.346635,0.792064,0.862203,0.32685,-0.0802156,-0.625226,-2.84436,-0.58276,-0.620497,0.19419,-1.12988,0.513555,1.47359,0.990746
-993.029,0.999981,0.029728,7,127,0,1100.57,0.385903,1.63966,0.42525,-0.543944,1.04349,0.403476,-0.684763,-1.09528,-0.37676,-2.36258,-0.272856,0.669757,-0.237696,1.22482,1.57243,0.390539,1.33686,-0.731296,0.0113012,-0.153284,-1.59488,-1.25508,0.0922471,0.208185,0.588131,0.281315,-0.193935,-0.615881,-0.69408,-0.0635095,0.865389,0.448324,1.15608,-1.46865,1.83806,-1.23878,-0.236879,-0.262558,-0.998784,1.04785,1.50467,0.630879,0.735144,0.160188,0.718453,-1.88277,0.291495,-0.726401,-0.754297,-1.18314,-1.34295,-2.93889,-1.52664,2.46009,-0.881515,-0.655978,-0.662432,-0.94516,-0.450554,0.415546,1.69503,-2.27006,-0.383762,-0.873511,-0.673795,1.60321,-0.108365,0.384763,-0.834602,-0.441604,-0.640821,-0.0779942,-1.02338,-1.88984,-0.0273669,0.202131,-0.29789,0.856743,-1.14078,1.06507,0.413936,-0.331041,0.142188,0.231667,1.38589,0.785128,-0.745281,-0.13801,0.58973,0.062088,0.76396,0.139672,-0.0746397,0.0227212,-0.799971,-0.776521,0.237652,0.865559,-1.21682,2.02558,0.331289,-0.721552,-2.47734,-0.496167,0.00834797,0.477627,0.0645738,0.877043,0.868033,-0.355971,-0.542565,-1.08057,0.147112,0.278176,-1.83947,-0.275954,-0.6412,0.344802,-1.52269,1.45508,-0.961088,-1.59349,0.358542,-1.3309,-0.787301,-0.451148,-1.09287,-0.755506,-1.37463,-0.471665,1.11274,0.567998,-0.686597,-1.02254,-1.47894,-1.54481,-0.350077,-0.139228,0.451731,1.35291,-0.0596031,0.130136,-0.959615,-0.617494,0.995315,1.07885,0.329867,0.0589001,0.217768,-0.841087,-0.170618,-1.65029,0.403633,-1.32042,-1.45605,-0.481477,0.574335,1.54377,0.109084,-0.528126,0.231181,-0.194783,0.118809,-0.03899,2.46211,-0.647232,-0.201422,0.697047,-0.444828,0.824481,0.55494,-0.495344,1.39717,-1.29642,1.44043,0.51062,1.43471,0.686996,-0.0185642,0.0440184,1.14091,-0.42971,-0.234827,0.842644,-1.49993,0.82002,0.90052,-1.03672,0.690213,-0.189398,0.0189671,-1.42781,0.429444,1.42663,0.826794
-988.62,0.990909,0.029728,7,127,0,1081.91,0.471449,2.03484,1.59266,0.569663,-0.589836,-0.349622,0.769526,0.80512,-0.143243,1.5101,-0.61006,-1.83143,-1.81575,-0.287255,1.34893,1.12066,0.815391,-0.375883,0.759614,-0.0112495,-0.596828,-0.0574345,-1.1431,0.668062,0.0931287,-0.314916,-0.294233,-0.345638,-0.449061,-0.247447,0.64268,0.544975,0.717285,-0.745196,0.832064,-0.0650119,0.924008,-0.96378,-0.420457,0.919327,0.81305,-0.516201,1.34599,-0.057614,0.460484,0.238069,1.10573,-1.43432,-1.52882,0.0171115,-0.329428,0.926874,-0.549855,1.23393,0.938606,-0.0768117,-0.638397,-0.459651,-1.50841,0.736417,0.962407,-0.996735,-0.73579,0.453417,-1.41086,0.733633,-1.07539,1.33848,-1.41451,1.20257,-0.949897,0.112784,-1.32118,-0.662016,-0.000641439,-1.61611,-2.34474,1.51502,-0.048161,-0.322685,1.22367,-2.02164,0.968478,0.938302,-0.963145,1.93647,-0.565232,-1.21722,0.43145,1.85022,2.56161,-0.580012,0.960228,0.528493,-0.479036,-1.7296,0.177846,2.42281,0.756698,0.259596,0.511475,0.166602,-0.186702,-0.662844,0.459338,0.465098,-2.55826,0.899085,0.516644,-1.11557,1.80792,0.853924,1.43507,0.192103,0.12055,0.771318,-0.292737,0.561136,0.308521,0.0691442,-0.639789,0.551974,0.809813,0.107221,0.136661,1.63597,-0.0551915,0.147145,0.354942,0.887696,-1.19803,-1.65428,1.31431,0.0893049,-0.288927,0.861077,-1.00528,1.14705,-2.10202,0.0976154,-0.0295922,0.0874168,0.538785,-0.246472,0.185757,1.58488,-0.0910184,-0.69798,-1.27189,0.354184,0.176923,0.960294,0.151555,-1.72287,-0.718622,-0.84336,0.829172,0.706631,-0.407746,0.548073,0.577436,-0.027671,0.0912065,-0.70856,1.10526,-0.276359,-0.87838,-1.82115,-0.517625,-0.62324,-2.48299,-1.29405,-1.7354,-1.20745,0.533344,0.54319,-1.99842,0.762854,0.890262,-0.333,-1.21904,0.389237,-0.377967,-0.051945,0.109814,-0.124634,-0.802674,-0.545948,-1.20381,-0.709089,0.284957,-2.1289,0.00493418,1.8153,1.26599
-1001.56,0.99475,0.029728,7,127,0,1099.57,0.285551,0.409414,0.435979,-1.36192,1.72648,0.375735,-1.36862,-0.942685,1.17248,-1.71253,-0.179363,0.346415,-0.351953,1.51149,0.794719,0.701636,1.72218,-0.412665,0.17709,0.303024,-2.0165,-1.72134,0.159009,0.799082,0.815572,0.460186,-0.316461,-0.717447,-0.967884,0.118655,0.494723,0.340624,0.703486,-1.39224,1.07728,-1.07258,-0.206739,-0.146309,-1.05308,1.10853,1.19341,0.742612,0.639569,0.353138,0.824623,-1.35994,0.486124,-0.514763,-0.513262,-0.470671,-0.615356,-1.95814,-1.31956,2.3669,-0.600813,-0.528447,-0.353453,-1.06007,-0.354635,0.257349,2.51224,-1.00731,-0.213405,-0.720495,-0.130455,2.0155,1.13262,0.80158,-1.02949,0.217633,-0.668563,0.0270909,-0.988416,-1.42888,0.131618,0.46762,-0.246598,1.47096,-1.17657,0.377323,1.17997,-0.486644,-0.102347,0.131764,1.98014,0.880718,-0.792976,-0.067687,0.789777,0.355496,0.0226147,-0.00380372,-0.0446252,0.281107,-0.601415,-0.735184,0.321908,0.763215,-0.964955,3.07494,0.138471,-0.0517138,-2.26001,-0.467828,0.146339,-0.0196611,0.400628,-0.240034,0.588133,1.02417,-0.36522,-0.772277,1.11465,0.60821,-1.64967,-0.547745,-1.35516,0.0940288,-1.90364,1.19496,-0.400456,-1.2314,0.263067,-1.35019,-0.662307,-1.05517,-1.2638,-1.22204,-0.924196,-0.193426,1.56942,-0.362212,0.016151,-0.267755,-1.73039,-0.339953,-1.10056,-1.15214,0.697451,1.30916,-0.241239,-0.576589,-0.972551,-1.33349,0.348662,1.79608,0.328285,0.0751319,-0.202429,0.00241918,0.236213,-1.7045,0.64536,-1.42773,-0.888216,-1.06554,1.08608,2.37645,0.267078,0.66858,0.0581271,-0.357172,-0.0957606,0.139467,1.83364,-0.866732,-0.753178,0.598696,-0.572582,0.972288,0.628485,-0.181153,1.03426,-1.72715,1.38522,-0.15138,0.872385,0.632049,0.0376696,-0.281029,1.72276,0.136529,-1.07605,0.182063,-0.797327,0.954974,1.77866,-1.30654,1.10907,-0.721084,0.0851102,-0.975363,0.00311616,2.04746,1.05093
-996.543,0.999808,0.029728,7,127,0,1090.01,0.888631,1.72084,0.550162,-0.808726,-0.130213,-0.252987,0.841469,1.44701,-0.346094,1.63662,-0.575301,-1.64523,-1.84447,-0.118569,1.08651,0.679817,1.28738,-0.451959,1.06105,0.157852,-0.752665,-0.333341,-0.402156,0.853766,-0.0454022,-0.646288,-0.209523,-0.458699,-0.93432,-0.465308,0.842103,0.402001,-0.0962601,-0.777348,1.03361,-0.0490716,0.795448,-1.02689,-0.291434,0.946304,0.942942,-0.319974,1.3664,-0.338345,0.159685,0.155042,0.661405,-1.42877,-1.39179,-0.565056,-0.717949,0.363064,-0.446226,1.21882,0.653502,0.198657,-0.372787,-0.254317,-1.375,1.25372,-0.0420793,-0.825851,-0.853401,0.232671,-0.959337,0.875791,-2.01307,0.229868,-1.47226,0.612867,-0.875773,0.165482,-1.19333,-1.46558,-0.268685,-1.60256,-2.02602,1.77526,0.277322,0.471264,1.01064,-2.30113,1.4044,0.895684,0.669585,1.90289,-0.384673,-0.957431,1.25745,1.65235,2.68124,-0.245341,0.884244,0.0175691,-0.22304,-1.74194,0.184623,3.54081,0.774999,-0.153567,0.428781,-0.0760821,-0.0974673,-0.588742,0.633235,0.464031,-2.09205,1.23661,0.487067,-2.22542,1.96418,0.497852,0.925808,-0.384295,0.23034,0.579573,-0.127416,1.33051,0.663525,-0.463558,-1.01743,0.29995,1.38611,0.358585,-0.113174,2.00088,0.046646,0.106435,-0.193595,1.12614,-0.66172,-1.20326,0.841193,-0.479105,-0.184663,0.169963,-0.872325,1.63855,-1.88646,0.296464,0.0601665,0.609811,1.01519,0.22645,0.318475,1.94261,-0.221782,-0.531976,-0.67029,0.130257,0.138445,1.21053,-0.0836323,-1.50737,-1.179,-0.689477,1.0248,0.417603,-0.196134,-0.723439,0.968845,-0.293548,0.287103,-0.662947,1.04212,-0.233619,-0.904067,-1.54417,-0.251576,-0.470523,-2.58679,-1.14124,-1.73126,-0.479191,0.72365,1.28094,-1.56886,0.979653,1.26312,-0.401427,-1.23069,0.435128,-0.0282645,0.349007,0.404912,-0.435203,-1.22283,-0.665557,-0.977858,-0.349378,0.520848,-1.98952,0.00322822,1.85969,1.09907
-979.929,0.996431,0.029728,7,127,0,1085,0.214494,0.811905,-0.281335,0.323782,-0.754727,-1.2063,0.343607,1.78327,-0.791862,-0.882523,-0.217839,-0.0527604,-1.0362,1.16602,1.55066,0.145011,0.643605,0.104842,0.0800791,-0.0476816,-1.40096,-0.18396,-0.563101,0.333502,0.425257,-0.353894,-0.397089,-0.22875,-0.938975,-0.381487,0.552352,-0.0435657,0.462798,-0.397488,0.647048,-1.02665,0.579174,-0.574635,-0.315233,1.01773,0.924451,-0.387968,0.487116,1.18383,0.33982,-1.09854,0.635352,-1.01561,-1.01426,-0.705974,-1.17986,-1.42327,0.187702,1.62108,0.225912,-0.747519,0.129903,0.0109848,-0.419054,0.661557,1.3631,-0.920795,-0.520464,0.94255,-1.32211,0.418358,-0.494327,0.848296,-2.17012,0.482371,-0.917354,-0.128435,-1.36116,-1.21985,-0.633096,-0.447326,-1.9091,1.74408,-0.451915,1.09593,1.29666,-1.39648,0.306179,1.02485,1.15038,1.78455,-0.61883,0.117997,1.1328,1.31894,2.0269,0.0967442,0.321173,1.27402,0.0570257,-2.71276,-0.127481,2.71363,-0.35363,0.610944,0.510942,-0.00842788,-0.15457,-0.38537,0.501194,1.16122,-1.9523,0.79624,1.12659,-0.243601,1.0603,-1.12684,0.354172,-0.322893,-0.664498,-0.800637,-0.328536,-0.0267046,-0.627579,0.113416,-0.602094,-0.0513726,1.36456,-0.717392,-0.339588,0.682286,0.352707,0.0666244,-1.04468,-0.197327,-0.134852,-0.42371,1.2392,-0.639013,-1.40322,0.14626,-0.648326,0.69248,-0.145318,0.953195,-0.0784348,0.721568,-0.558565,-0.180939,0.442133,0.920739,-0.177171,0.506221,-1.83682,0.7826,1.31332,0.374093,-0.59379,-1.2723,-0.575501,0.64328,0.660074,1.86663,0.177212,-1.2033,1.35915,-0.518965,0.287619,-0.818769,1.93449,0.356069,-0.215129,-0.257132,-0.473918,0.998797,-1.16294,-0.696664,-1.22711,-0.013253,1.65712,1.73859,-1.4245,1.3958,2.5915,-0.543102,-0.585488,-0.326517,0.325687,1.91714,1.15513,0.77082,1.11737,-0.171765,-0.301311,-0.261719,0.104153,-1.40519,0.0119268,1.52076,0.782512
-995.982,0.996858,0.029728,7,127,0,1091.84,0.874304,1.09315,0.739434,0.221892,1.89888,1.13224,0.382735,-1.55321,0.775065,0.636884,-0.34906,-0.93781,-1.08502,0.215374,0.636907,0.891913,2.83492,-0.0546738,1.2169,0.622643,-1.11616,-0.986078,-0.634074,0.296297,0.234526,0.547946,0.128637,-1.02114,-0.329701,-0.0474101,0.494789,0.479991,0.974716,-1.69024,0.933324,0.0685467,0.424868,-0.743255,-0.69303,1.01869,1.53536,1.07858,2.01301,0.142938,1.2611,0.12092,1.48204,-0.884246,-0.583653,0.113806,-0.490465,0.0538074,-1.86243,2.24171,-0.084261,0.501118,-0.907816,-1.38239,-0.800042,1.17765,1.09502,-0.966095,-0.22754,-0.92125,0.269631,2.80217,-0.428124,0.860924,-0.107231,0.432145,-0.164284,0.453753,-0.685197,-0.579722,1.65256,-0.409952,-0.317466,0.842553,-0.426857,0.503753,0.750102,-0.477574,0.917035,0.249627,-0.271952,1.14058,-0.382388,-1.08024,0.412348,0.852787,1.12317,-0.364821,0.865029,-0.399115,-0.96929,0.367633,0.724776,1.43713,0.162743,1.57213,0.106105,0.210638,-1.53386,-0.888024,-0.325749,-1.04405,-0.420199,1.31824,-0.309131,-0.396056,0.398176,0.777193,1.61969,1.09287,-0.821873,3.01659,-1.46211,1.27746,-0.611538,0.927255,-0.465886,-0.981254,0.0758973,-0.595579,0.830914,-0.0385715,-2.04777,-0.602959,0.474117,0.885117,1.25638,-1.51068,-0.62268,0.292228,-0.835207,-0.437035,-0.793726,0.027315,-1.52996,-0.444841,2.68084,-0.547878,1.33397,-1.21736,0.57594,2.3998,-0.122347,-1.22653,0.318054,0.30234,-0.711626,0.498218,1.31653,-0.825057,-1.34443,-0.801547,1.70929,1.28263,-0.978899,-0.174284,-0.463992,-0.0437176,-1.07466,0.618515,1.86863,0.179562,-0.875705,-0.270121,0.219091,-0.114575,1.08845,0.435575,1.24774,-1.84708,0.45893,-0.17271,0.71942,1.79482,-0.691079,0.909999,1.34547,1.23043,-0.682618,0.0863184,-0.666658,0.0723528,0.279595,-0.701553,0.259684,-0.814436,0.339419,-2.17829,0.333084,1.5498,0.617617
-1003.14,0.996507,0.029728,7,127,0,1102.48,1.00936,1.09448,0.107448,-0.744816,-0.42611,-0.607577,-1.62485,-0.784741,-0.282117,-0.429875,-0.028315,0.136934,-0.977525,0.942896,1.48913,1.47549,0.733768,-0.400002,1.3114,-0.508243,-1.01785,0.359678,-0.375448,0.637114,0.863285,0.171164,-0.205436,1.58182,-1.62907,0.340774,1.31204,-0.0717908,0.719471,0.475091,1.09155,-0.482516,0.158099,-2.00725,-1.85624,0.502725,0.614041,-0.0175035,0.799245,1.17788,0.560816,-1.13791,1.23904,-2.33066,-0.529381,0.877766,-0.894656,-1.02362,-0.685198,1.83597,0.041051,-0.788983,-0.260752,-0.061466,-1.0214,0.415559,1.49983,-1.14309,-0.23376,0.607157,-1.14262,0.0558549,-0.257551,0.83715,-2.14227,0.360784,-0.524423,-0.329094,-0.907357,-2.53493,-1.14742,-1.02524,-1.40462,1.88357,-1.7996,-0.107483,0.917949,-2.27102,1.28517,0.644663,0.429665,1.99893,-0.69584,-0.881914,1.04487,1.21641,1.57764,0.477087,0.0367596,1.13708,-1.02807,-2.49224,1.60341,1.82908,0.0799092,1.24668,1.04108,0.450072,-0.955066,-0.158975,0.903976,1.00487,-1.28404,0.718305,0.773326,0.398423,1.32024,-2.06722,1.48527,0.00948759,-1.12292,-0.122825,-0.471616,0.469276,-0.607643,0.936504,-0.402964,0.950858,1.04486,0.505812,0.0437376,1.25741,-0.378782,-0.272011,-1.19806,1.24452,0.251204,0.534893,1.42017,-0.59566,-0.459642,0.470755,-1.88567,0.066754,0.380865,0.944569,-0.333458,-0.0868198,-1.82579,-0.231149,1.11582,1.48669,1.17313,1.23549,-1.01071,-0.395455,-0.0692097,0.678627,0.145777,-2.9116,-0.418894,-0.852357,0.847911,2.33472,-0.25117,0.371491,1.796,-0.472586,1.10318,-0.504942,1.03404,-0.934374,0.384819,-0.365664,-0.432799,0.0249909,-1.20104,-1.31711,-0.241564,-0.646307,1.53933,0.560089,-1.29778,-0.0345486,1.40376,-0.984602,-0.229411,-0.172271,1.06133,1.224,0.403479,-0.133044,-0.393644,-0.687019,-0.124471,-0.739232,0.143055,-0.596831,1.00366,1.61109,1.10774
-996.836,0.962976,0.029728,7,127,0,1101.82,1.12188,0.987538,0.501087,0.0857487,-0.561351,-1.09122,-1.36072,0.434835,0.268655,-0.0571704,-0.0546365,0.454861,-0.937336,0.889865,1.62701,1.55612,1.40824,-0.300581,0.816519,-0.728198,-1.23851,0.408772,-0.730331,1.05704,0.771871,0.249602,-0.604444,1.0237,-1.08822,-0.19505,1.20909,0.39717,0.231535,-0.361203,0.47063,-0.119118,0.20909,-1.68608,-1.66623,1.32538,0.33068,-0.0978076,0.651116,0.685074,0.78157,-1.04827,1.04622,-1.59762,-1.00636,0.321774,-1.14629,-0.893092,-0.691662,2.964,-0.772126,-0.607797,-0.525163,-0.375791,-1.46431,0.360093,0.925262,-0.9244,-0.721627,0.756706,-0.359382,0.15448,-0.184551,0.487351,-1.34035,0.925363,-1.27022,-0.378773,-0.832967,-3.05102,-1.03801,-1.23997,-1.33047,2.07028,-1.67859,0.0254483,0.308738,-1.99233,1.12098,0.338589,0.21703,1.64064,-0.938181,-1.10283,0.519067,1.29399,1.28103,1.00432,0.253978,1.1045,-0.741369,-2.63137,1.72107,1.68808,-0.350381,1.76435,1.25726,0.560392,-2.04033,-0.203585,0.580825,0.445292,-1.51245,0.433324,0.165505,-0.157864,0.622668,-1.58621,1.52712,0.147163,-2.32215,0.633901,0.000446737,-0.32194,-0.931934,1.27753,1.55963,0.0936195,1.51073,-0.390542,0.535418,1.1223,0.105448,-0.0924922,-0.604789,0.941678,0.325881,0.28386,1.33363,-0.131456,-1.2183,0.142368,-0.601443,0.994907,-0.328956,0.444129,-1.03338,-0.133016,-1.3066,0.0731973,1.42989,0.866238,1.52135,0.745195,-0.75927,-0.91308,-1.16865,1.0271,0.305859,-1.60729,-0.584993,-0.622514,0.196827,1.96392,-1.2332,-0.0733006,0.362329,0.625441,-0.38321,-0.194945,0.930831,-0.589085,0.43527,-0.0337366,-0.58607,0.767937,-2.0912,-0.92874,-0.284656,-0.91194,2.08468,0.454477,-1.10676,0.285311,0.985503,-1.04534,0.78291,-0.244199,0.734487,1.47548,0.469159,0.279806,0.2184,-0.982618,-0.0517934,0.106537,0.239819,-2.16234,0.692181,1.1968,0.793919
-992.17,0.998666,0.029728,7,127,0,1092.78,1.64968,2.58013,0.780629,-2.00077,1.55042,0.287159,0.0626071,-1.07297,0.157212,-0.190406,-1.69681,-1.58874,-0.498887,0.952243,0.737252,0.213613,0.73403,-0.353934,0.157995,-0.669386,-1.1821,-1.51461,-0.979481,0.417019,0.333459,0.632894,0.325493,-1.15924,-1.06642,0.451819,0.986904,0.564235,0.780473,-0.317424,1.01499,-0.281365,0.362518,-1.1849,0.17916,0.312689,1.05472,-0.342461,1.09381,-0.132588,0.351372,-1.21252,0.279944,-0.173569,-2.24909,-1.01208,-0.659075,0.00941059,-1.51812,2.03325,-0.111006,0.155411,-1.482,-0.619352,-1.70171,-0.119955,0.33971,-1.33691,-0.959731,0.121018,-0.747065,2.18401,-1.35906,0.143695,-1.54421,-0.479484,-0.889758,0.820313,-1.15152,-0.353328,-0.0256441,0.310108,-1.1395,0.883575,0.377912,0.828517,1.0232,-1.54969,0.678708,1.05363,1.62894,0.946165,-0.707918,0.0158876,1.0302,0.480596,0.973531,-0.665872,0.353582,0.510356,-0.447508,-1.30851,0.553475,1.35941,0.146956,0.323388,0.786534,0.213722,-0.246307,-0.929983,0.933836,0.122111,-1.37806,0.69658,-0.0145844,-0.762225,1.33975,0.102719,0.536767,-0.186197,0.79709,-0.0535017,-0.706922,1.69957,0.781963,-0.0685266,-1.97555,-0.185266,1.2401,-1.11045,-0.134021,0.193512,-1.54456,0.629856,-0.287919,0.275691,-0.582684,-1.87185,1.03833,-0.057629,-2.48255,1.28733,-0.397442,0.260263,-0.347225,0.120311,0.752723,-0.0300224,0.371902,-0.0409617,0.427126,1.40068,-0.977219,1.04136,1.10607,-0.264131,0.510815,-0.299691,0.509013,-3.0136,-0.807061,-1.13853,2.89243,1.29744,0.755246,1.12098,1.38539,-0.18834,-0.363935,0.498729,1.31848,-1.44768,-0.124877,-0.888468,0.0168174,0.597475,-0.687724,-0.748859,0.716206,0.00984455,1.34847,0.32771,0.657041,2.47249,0.0557944,-0.235503,0.48444,2.06533,0.0113263,-0.786097,-1.5389,-0.776446,1.62683,-1.47787,-0.864884,-0.337053,0.219732,-2.57126,0.873301,1.45202,0.76945
-985.449,0.994414,0.029728,7,127,0,1082.01,0.993232,1.72692,-0.0586195,0.502833,-0.0679346,0.524005,-1.14388,-1.12491,-0.347203,-0.260309,0.598973,0.396069,-0.853876,0.262275,1.74313,0.7567,1.4342,-0.232833,1.2265,0.496434,-2.32494,0.185131,-0.633239,0.568366,0.189735,-0.509915,-0.466071,0.229284,-0.768755,-0.648853,0.757976,0.158708,0.463099,-1.37071,0.767296,-0.961878,0.184709,-0.408721,-1.17485,0.157763,1.30203,0.0541619,1.05807,0.35166,1.04297,-0.168554,1.04354,-1.40751,0.112175,0.804029,-0.924494,-0.894942,-0.375101,2.13325,-0.224894,-0.868426,0.171627,-0.235523,-0.0323693,0.854316,0.105022,-0.31789,-0.44845,0.215617,-0.946953,0.65138,0.346314,0.42656,0.114691,1.10868,0.0305902,-0.134262,-0.318141,-1.01316,0.360623,-0.906121,-1.20882,2.08549,-2.16123,0.214452,0.844102,-1.03377,0.644696,0.0709963,-0.751238,2.3038,-0.405413,-0.419042,0.435288,1.61186,1.81793,0.500745,0.772678,0.660495,-0.985668,-0.411138,0.397791,2.12744,-0.0274366,2.05791,1.13045,0.432043,-0.668972,0.0144442,-0.263568,0.291918,-0.126459,1.05524,1.74077,-0.109631,0.515545,0.688899,1.9343,1.29824,-2.08039,1.62521,-0.735449,0.00910937,-1.83291,1.21686,1.42517,0.00350591,0.672513,-0.38161,0.000689146,0.5119,0.269679,-1.43048,0.231081,0.708865,0.761735,0.342088,0.182521,-0.645697,-0.445957,-1.14,-1.50602,0.509646,-0.742707,1.2387,-0.462648,0.429169,-0.534286,0.158028,1.2123,1.35324,1.01284,-0.630377,-0.605018,-0.29241,-0.0112397,-0.0924074,0.167484,0.0244389,-0.715674,0.026255,-0.781976,0.329163,-1.03125,-1.41804,-0.822938,-0.107573,0.275947,-0.604477,2.59424,0.783787,-1.31163,-0.0467334,0.122429,0.134128,-0.332898,-0.491866,-0.317723,-2.28892,1.08419,0.941832,-1.55556,-0.148964,0.868169,0.117333,-0.252968,-1.1138,-0.25942,1.4518,0.504722,2.18385,-0.459315,-1.36819,1.01899,0.57371,0.208586,-1.58323,1.53728,1.14325,0.634992
