# 0.894459, 0.713003, 0.751432, 0.343282, 1.47834, 0.741, 0.623757, 0.588989, 0.737715, 0.905828, 0.706048, 0.352316, 0.393646, 0.305722, 0.444721, 0.292496, 0.301787, 0.371517, 0.345803, 0.303986, 0.305063, 0.328543, 0.430375, 0.390441, 0.381852, 0.373, 0.285358, 0.320805, 0.355351, 0.423927, 0.35517, 0.302469, 0.297373, 0.325356, 0.247778, 0.432348, 0.374188, 0.344241, 0.234965, 0.372141, 0.387509, 0.347878, 0.327207, 0.247762, 0.31341, 0.241843, 0.311402, 0.237789, 0.246905, 0.27222, 0.332714, 0.217024, 0.269658, 0.320706, 0.311354, 0.307767, 0.202131, 0.221143, 0.292208, 0.316249, 0.296395, 0.276841, 0.314561, 0.341999, 0.230725, 0.232241, 0.2758, 0.312134, 0.240855, 0.37306, 0.453411, 0.302744, 0.304099, 0.241504, 0.447186, 0.41902, 0.365513, 0.31944, 0.433318, 0.293707, 0.341255, 0.299896, 0.35026, 0.469261, 0.285621, 0.284497, 0.330094, 0.291187, 0.323401, 0.351181, 0.279906, 0.333566, 0.351813, 0.296287, 0.27303, 0.322051, 0.345005, 0.41885, 0.300217, 0.294552, 0.305109, 0.650888, 0.614761, 0.601769, 0.595613, 0.631179, 0.619179, 0.540178, 0.732222, 0.577542, 0.665473, 0.602389, 0.557928, 0.629329, 0.549053, 0.518937, 0.707039, 0.574392, 0.846794, 0.530431, 0.70959, 0.537548, 0.86148, 0.629707, 0.558143, 0.679565, 0.639892, 0.615793, 0.695212, 0.745558, 0.657129, 0.633115, 0.454106, 0.598827, 0.455427, 0.519609, 0.536271, 0.528814, 0.596896, 0.534737, 0.677617, 0.597985, 0.547785, 0.645039, 0.522124, 0.571564, 0.527365, 0.538727, 0.55961, 0.620021, 0.627942, 0.567201, 0.437963, 0.56556, 0.556648, 0.702201, 0.682212, 0.635286, 0.427822, 0.61486, 0.555911, 0.55006, 0.58298, 0.569418, 0.635144, 0.661651, 0.449293, 0.670151, 0.621448, 0.668968, 0.623111, 0.531477, 0.661242, 0.806475, 0.637069, 0.711863, 0.592209, 0.564545, 0.525435, 0.492493, 0.57166, 0.480119, 0.61661, 0.77033, 0.635202, 0.587266, 0.599129, 0.654697, 0.576467, 0.688312, 0.507672, 0.184258, 1.38318, 0.437204, 1.38963, 0.0533888, 0.104598
-1013.06,0.988946,0.0364732,7,127,0,1109.24,-0.38927,0.279162,2.06794,0.629329,0.261253,-0.823011,-0.924402,-1.04308,2.43268,-0.277635,-0.0517164,-0.392953,-0.62334,-0.58001,-1.05424,0.0339436,0.573117,0.457268,0.102818,-0.58285,0.570151,0.253502,-0.502619,-0.0232601,-1.35978,0.278004,0.71391,0.397149,-0.943696,-1.38422,-0.765327,-1.19219,0.831389,0.626997,0.712644,-0.779944,0.631259,-0.284364,-0.206994,-1.02414,-1.24774,1.28178,1.63816,0.455067,1.69029,0.25338,0.744732,0.512548,1.91371,-1.47827,-0.969372,-0.139535,-0.482029,-1.38463,-0.415745,1.84637,0.680448,0.0281865,0.255305,-0.13275,-1.09713,0.749711,1.59581,-0.256991,0.372995,0.528592,-0.0457909,1.3074,-0.707583,1.16794,-1.36481,-0.015396,-1.25196,-0.371363,-2.11841,-0.893383,-0.332907,-1.96714,-1.18949,0.879295,-0.949677,0.730584,0.593378,-2.36233,0.0566138,0.00383125,-0.65958,1.36363,-0.83428,-0.339923,0.307412,1.31949,0.661984,0.577009,0.324468,0.311277,-1.17705,-0.559549,0.202397,0.919161,-0.412747,1.3774,1.45479,1.03133,-0.534845,-1.53116,-1.04924,1.37074,-2.33982,-1.08924,1.25528,-0.876334,1.2057,0.261757,0.781403,0.443739,0.0871202,-0.775415,-1.26292,-0.101004,-2.81696,-0.0597195,-1.09182,1.14893,0.926397,-1.32751,0.104682,-0.147144,-0.318786,0.228906,0.0920209,1.77447,-0.432847,1.30255,-0.145551,-1.06928,-0.661532,-0.716021,-0.0582761,-0.753379,0.299395,0.662817,1.12004,0.0229471,-0.135618,-0.671464,-0.304911,4.87589,0.965588,1.02635,-0.682923,0.756026,-0.152176,-0.627572,0.181993,-1.088,-0.995922,-1.81524,0.580136,0.805376,-0.634382,-1.28224,-0.136931,-1.63397,0.809728,0.680018,2.45625,0.145302,-0.901282,0.868061,-0.726136,-0.790474,-0.0317243,0.264802,-2.33823,-1.30805,2.42472,-0.202542,-0.0840108,0.367064,0.300037,-0.129572,1.08123,-0.578837,0.984004,0.73193,1.88734,0.0495707,-0.0699656,-0.602699,1.92282,0.22539,0.711655,-1.82877,0.0746146,1.63625,0.527685
-1029.25,0.988389,0.0364732,7,127,0,1134.41,2.87146,0.0321544,-1.06626,0.316001,0.0514056,-1.94874,-0.445909,-0.835874,-0.0114696,0.124953,-0.664305,-0.823265,-0.195508,0.226819,-2.33384,1.05878,0.592824,-0.0948062,1.48414,-0.207014,1.28483,-0.0228749,-1.21994,-1.54484,-0.782885,0.673449,-0.352309,-0.735463,1.17326,-0.923196,-0.323335,-0.743316,1.86612,0.0423699,1.68216,-1.4925,0.920878,-1.53711,0.668008,-0.712723,-0.408723,1.5837,0.695623,0.381432,0.730462,0.291238,1.41844,-0.599515,1.30265,-2.0562,-1.8258,-0.356151,-0.403907,-1.38726,-0.856073,1.41126,0.738483,-0.197618,-0.359735,-1.33309,-0.504578,0.235796,-0.00960558,-0.271424,0.154133,-1.12944,-0.23823,1.41418,0.200001,0.431467,-1.17758,0.815665,-0.805025,0.57208,0.238406,-0.486901,0.425206,-1.18481,-0.714172,0.874955,0.372472,-0.129185,0.64927,-1.4608,0.0172276,0.439463,0.653701,1.25028,-0.732214,-1.49406,1.14972,-0.185587,1.1751,-0.96951,0.0107647,-0.241727,-0.64217,-1.28509,0.488641,2.77842,-0.603811,2.40298,0.18802,0.55024,0.45786,1.12345,-0.910699,-0.165104,-0.760817,-0.112378,-0.864146,-0.233188,-0.478946,0.877647,2.76995,1.45056,0.32223,0.329375,-0.238759,-0.182714,-0.131408,1.35092,0.152501,-1.04644,-0.570808,-0.332451,-0.049257,1.42463,0.127017,-1.2191,0.195258,0.135237,-1.11482,-0.940142,0.482932,-0.594395,-2.97354,-1.23147,-0.112561,-0.141919,-1.37965,-1.74793,0.341846,2.61802,-0.0181004,-1.98273,-0.641888,2.225,-0.455482,0.199144,0.745025,0.163968,-0.298974,0.722904,0.830587,-1.81646,-0.957031,-2.2203,0.197368,-0.690433,0.154394,-0.0477374,0.523066,0.284335,-0.983669,0.0435379,2.4129,-0.401511,-1.24777,1.18844,-1.35583,-0.794505,-1.46893,-1.30897,0.945052,0.561257,1.89968,0.609805,0.390758,2.80951,-0.491398,0.372089,-0.674846,0.646274,0.290665,-0.199524,-0.219375,0.90648,1.13803,-1.97681,1.53129,0.105551,0.511845,-1.12519,1.06766,1.29641,0.546956
-1031.81,0.977237,0.0364732,7,127,0,1134.28,-2.48503,0.436535,-0.244968,0.270147,0.160277,0.373403,1.02522,0.620933,0.427676,-0.757037,-0.451089,-0.234299,-0.73572,-1.59785,0.106572,0.808588,0.730615,1.14723,1.66443,-0.709481,0.167946,0.0176998,-1.65941,0.596828,-0.933743,0.536353,0.902833,0.47879,-1.11357,0.0842991,-0.797634,0.110057,-0.0677056,1.38786,0.476967,-1.11549,1.5708,0.466878,-0.212914,-0.249324,-0.727685,0.607856,1.67478,-0.253413,1.81092,0.200563,0.191378,-0.634657,0.891857,0.124373,-1.16915,-0.583287,-0.453004,-0.347067,-1.1501,1.76371,-0.860773,-0.140783,-0.122059,-0.0771177,-1.28922,2.04438,2.03214,-1.51635,-1.29546,0.617212,-1.48053,1.55384,-1.73573,1.30266,-1.49922,0.212611,-1.22697,-0.275043,-2.8828,-1.82169,-1.01712,0.0405378,-1.67978,1.66968,-1.79651,-0.34708,0.765571,-0.935594,0.990006,0.0413834,0.00933995,1.6098,-0.451165,-0.0757278,0.479391,1.90802,0.836105,0.0953881,-0.0135443,1.09587,-1.3936,-1.26597,-0.0900054,0.440329,0.426845,0.219997,0.0131992,-0.82958,-2.27909,-1.83208,1.35008,0.134184,-0.950388,0.766844,1.60939,-0.804982,1.49853,-0.941021,-1.00865,-1.41375,-1.71052,0.535242,-1.51867,1.45065,-0.837926,-0.331791,-1.39289,0.459238,1.79969,-0.588641,-0.299444,-0.483053,-1.01988,0.988593,-0.953753,0.906773,1.25472,-0.212734,0.0195909,0.372841,1.36905,0.633307,-0.968519,0.648067,-0.327459,3.04204,-0.270773,-2.68394,-0.795522,0.616067,1.34818,0.896007,0.585764,-0.24371,-1.57768,0.0273006,0.479888,-1.25178,0.0681712,-0.458261,-0.73632,0.633402,1.33187,3.04278,-0.349063,-0.23461,0.0431086,-0.916917,0.521434,-0.442308,1.15071,-0.691453,0.263017,-1.74186,0.655984,0.951459,-0.136838,0.000508009,-1.25442,-2.7225,-0.201035,0.347575,-1.0977,-1.36018,1.60306,-0.489992,0.389739,-0.555994,-1.04138,0.983014,-0.507972,0.180407,-0.676388,0.719649,-1.80119,-1.08994,0.625596,-0.713234,0.394738,1.26053,0.437388
-1022.44,0.973571,0.0364732,7,127,0,1133.83,-1.1383,0.0139521,0.102173,0.745724,0.335517,0.597855,0.698444,0.839267,-0.316465,-0.143808,-0.190068,0.340885,-0.424312,-1.89002,0.136388,0.439775,0.979952,1.68759,1.38554,-0.530413,-0.259608,0.919916,-0.414423,-0.227302,-0.999596,0.469038,1.10318,-0.17592,-0.7594,-0.10732,-1.28034,0.378538,0.742336,0.96489,0.55219,-1.24252,0.850038,-0.897578,-0.0488095,0.331546,-1.11703,0.137632,1.53128,-0.300527,1.39975,0.384877,0.517996,-0.400399,0.253119,0.0167543,-1.38308,-0.734916,-0.377485,0.152424,-0.965512,2.42555,-0.179732,-0.547172,-1.04896,-0.570485,-1.39944,2.18083,1.75387,-1.65622,-0.440353,0.302927,-0.689521,0.806992,-0.897295,1.48356,-1.06575,-0.643641,-1.09067,-0.476794,-1.6941,-1.87658,-1.41543,0.0548881,-0.977259,1.48243,-1.52903,-1.10962,0.0863018,-2.37516,0.288655,0.55002,0.0257191,0.856316,-0.385637,0.134772,-0.813766,1.32996,1.54469,-0.314985,-0.158522,-0.160948,-1.80678,-1.0294,-0.0946708,1.32786,-0.770765,0.324722,-0.385004,-0.410935,-1.44344,-0.975047,1.70089,0.197752,-1.5991,0.943031,0.251482,-2.19055,0.693655,-1.39256,-0.644633,-0.449066,-1.54785,1.83633,-0.77008,1.78757,-0.848887,0.376345,-1.99462,0.725804,1.61431,0.776164,-0.615313,0.777046,-0.711304,-1.17281,-0.514267,0.242777,0.330256,-1.34978,0.0780518,-0.316769,1.12898,-0.380164,-0.678577,-0.0557154,-0.517113,2.77384,-0.0141484,-0.691353,-0.959633,0.551281,1.75896,0.165773,0.727116,0.571763,-1.1596,1.09804,-0.136474,-1.04372,1.26537,0.165667,-1.41915,0.281575,1.68625,1.72226,1.12624,-0.513633,-0.734007,-0.00924641,4.34149e-05,0.261548,-0.0792384,-0.869206,-0.434984,-0.767769,0.231996,1.26558,-0.967431,-1.65182,-0.298455,-1.19847,0.390842,-1.16543,-0.161109,-0.894585,1.33472,-1.01987,-1.32888,-0.667905,-1.5503,-0.130555,-1.81173,-0.0995603,-1.22245,-1.32266,-1.60545,-0.881675,1.38565,-1.56778,0.657711,1.06713,0.483765
-1019.66,0.996033,0.0364732,7,127,0,1122.25,0.510603,0.584579,-0.256557,1.224,0.11547,-2.63066,0.553435,-0.493544,-0.206626,0.00810861,1.15313,-0.454885,0.373192,0.724023,-1.61524,1.62464,1.32496,0.216804,1.31555,0.158628,1.94969,-0.164157,-1.64209,-0.80415,-0.410034,1.32523,0.177921,0.824495,1.22439,-0.489415,-0.0730194,-0.291413,1.09796,0.24631,1.67594,-0.646498,1.5554,-0.168751,2.32293,-1.66113,0.408397,2.09769,1.01111,0.89376,0.959722,0.721284,0.738113,-0.816546,1.49103,-1.81659,-0.356149,-0.235005,-0.874798,-1.51947,-0.601403,1.19137,0.25967,0.369613,0.319183,-0.599617,-0.172758,-0.0291791,0.63067,-0.142629,-0.239563,-0.0855519,-0.440806,1.73185,-0.64213,0.404378,-1.14206,0.971453,-0.662612,0.50757,-1.581,-0.427169,0.694642,-1.38881,-1.68621,0.725681,0.0929566,1.0445,0.538892,-0.244744,0.245154,0.172284,0.044909,1.48877,-1.11514,-1.85989,1.79389,0.494832,0.483172,-0.459799,0.491338,-0.111557,-0.153691,-2.08011,0.422031,0.910281,0.0121288,0.406712,0.152094,1.13037,0.045028,-1.4925,-0.368598,-0.250349,-0.226965,0.816693,-0.368089,0.993195,1.04441,0.421431,3.18611,0.699514,0.861818,-1.1152,-0.0986447,-0.711995,-0.0904479,0.524797,0.231703,-0.490738,-0.940355,-1.49339,1.23947,-0.475513,-0.226146,-0.510574,-0.744406,0.176345,-0.284538,-1.13454,0.0967688,-0.471313,-0.770557,-0.237779,-1.82317,0.479041,-0.577377,-1.36207,0.85622,0.260518,0.484861,-0.250139,-0.985379,2.72421,-0.53512,-0.73007,0.130121,-0.909979,0.996977,-0.423207,0.431102,-2.49572,0.546356,-0.843687,1.72555,0.516908,-1.38511,0.313802,0.970201,-0.320478,-0.286915,-0.902772,2.57223,0.164629,-0.321927,0.203557,-0.564929,-1.78957,-1.48461,0.0883036,0.386882,-1.00236,0.898272,2.80451,-0.412205,2.91753,-0.864766,-0.23799,1.26777,0.31244,0.76655,0.541787,0.464912,0.906104,1.97089,0.722315,0.487158,-0.479958,0.261407,-2.34103,0.0984318,1.57652,0.490289
-1015.75,0.988072,0.0364732,7,127,0,1112.39,1.02908,0.653472,0.562487,1.04804,0.872231,-0.94859,-0.323792,-0.534786,0.0943,-0.791027,0.163678,-0.377194,0.348317,-1.16681,-0.5708,0.656359,0.671465,0.695256,1.02879,0.0485917,2.50627,1.32617,-1.81134,-0.765087,-1.23776,0.415307,0.813919,0.46439,-1.27479,0.537175,-1.70172,0.137371,0.97656,0.994678,0.344948,-0.863926,1.83217,-0.473271,1.40646,-1.07657,-1.66366,0.0166939,1.89864,-0.47535,1.29251,1.25425,0.584141,-0.312051,0.822729,-0.268439,-1.59368,-0.0758473,-0.25185,0.529113,-1.30111,2.48679,-0.551445,-0.533855,-0.92622,0.391522,-0.617572,1.53552,1.09757,-0.848357,-0.0896441,0.304575,-0.274894,0.920136,-0.166782,1.40767,-0.760317,-0.190162,-0.655454,0.197364,-0.668955,-0.269688,-1.05636,-1.4466,-1.21123,1.21218,-0.0336325,-0.305511,0.56073,-1.65055,2.26567,0.699943,-0.471562,1.95631,-0.653751,-0.112173,-0.167573,1.05044,0.786143,0.00313004,-0.196683,-0.662553,-1.00443,-0.611813,0.268689,1.56224,-0.080667,1.06013,0.743812,-0.184342,-0.7877,0.774015,1.02617,0.267854,-1.17433,0.639027,1.02906,0.303766,-0.195512,0.196028,0.427547,0.0761581,-0.948334,-0.798107,-0.461338,-0.121871,-0.975769,0.859395,1.54657,-2.09791,0.196701,0.18249,0.782865,-0.634147,-2.04989,-0.424484,-1.33679,0.990232,-0.677346,1.39449,0.183591,-2.62226,-1.3168,0.385929,0.268818,0.655999,-0.598556,0.0537872,-0.822773,0.911756,-0.529392,0.0700295,0.472939,0.397353,1.17357,-0.563718,-1.06552,0.784927,1.83593,0.911974,0.740829,-1.3266,-2.21745,0.727811,1.40424,0.927206,-1.09461,0.167136,-0.23134,-0.530695,2.0785,-0.780037,1.84456,-0.00710266,-0.361197,-1.13759,-0.566319,0.0307375,-1.1406,-1.26048,-0.685251,-1.60708,2.15407,0.136251,0.0686935,1.09355,-0.34758,-0.0943833,0.437481,-0.189576,-0.976944,0.265847,-0.140962,-0.343071,-2.1241,-0.333416,-0.486135,0.236841,1.48722,-2.2029,0.0747622,1.82515,0.806273
-994.59,1,0.0364732,7,127,0,1109.74,-0.0457874,-1.21711,-0.598454,0.184904,0.497231,-0.433067,1.38543,0.493652,-0.634355,0.0120855,-0.373472,0.714234,-0.130783,-0.26366,-1.31456,0.865956,1.26133,0.820817,0.951668,-0.570154,-0.558596,-0.614809,-0.604669,-1.05372,-0.247134,1.04865,1.30768,-0.290776,0.896082,-0.729166,-0.545503,-0.112954,1.11332,0.188241,1.28533,-1.58407,0.772732,-0.617382,-0.230311,0.0525675,-0.570961,1.76387,1.3161,1.20893,1.04237,0.0764707,1.24677,-0.742283,1.49648,-1.43561,-0.47859,-0.227062,-0.227019,-1.5046,-0.129392,1.555,0.681829,0.231005,0.0706943,-2.08199,-1.16517,0.529951,1.48436,-0.498158,-0.731195,-0.291349,-0.754669,1.69192,-1.06381,0.987849,-1.59682,0.524702,-1.53963,0.0243596,-1.74575,-1.65154,-0.143525,0.456688,-1.53075,2.78773,-1.11137,0.351121,0.308476,-0.844181,-1.22497,0.861895,0.217163,0.808191,-0.778664,-1.28241,1.15538,0.990724,1.6876,-0.62316,0.649681,0.357278,-0.357126,-1.58596,0.43124,0.96004,-0.0710937,-0.0865773,0.665114,-0.175639,-1.53608,-1.94703,-1.0355,0.303557,-0.75513,0.857813,0.339108,-1.14535,0.683537,-0.115203,1.09188,0.529726,-0.0134539,2.18168,-1.8073,1.80345,-1.38043,0.107234,0.416021,2.33573,0.923741,-0.441981,-1.74225,1.35559,0.0822204,-0.057291,1.48266,0.470325,0.97901,-2.41238,-0.313558,1.34663,-0.922463,-0.479514,-1.38418,0.110063,-1.15415,1.35841,-0.435306,-0.416149,-0.173015,0.133866,-0.0673387,2.63452,-1.65403,0.943221,-0.584168,-0.71488,-1.38209,-1.43118,1.41524,-0.810377,-0.162889,-1.07283,0.990742,1.84392,0.547261,-0.339914,1.25719,0.171919,-0.530442,0.198009,2.52051,-0.649324,-1.03865,-0.0419603,-0.784823,0.445184,-0.41447,-0.427591,-0.0931693,-0.978723,0.783984,0.627283,-0.411149,0.889593,1.43405,-0.320268,-0.632676,0.323657,0.989934,0.374044,-0.751771,0.34794,1.431,-1.35831,0.883627,-0.767397,0.510899,-0.656661,0.250378,1.65406,0.921405
-997.498,0.99961,0.0364732,7,127,0,1084.05,0.727871,0.742637,1.2389,0.420184,0.469838,0.338104,0.991659,0.142678,-0.0979091,0.141356,0.560042,-0.65743,-0.463342,-0.616387,-0.37225,0.706358,1.56941,0.820001,1.40167,0.27066,2.18802,1.01555,-1.28431,0.0506156,-0.60691,0.590936,-0.0765177,0.774966,-0.820591,-0.166103,-0.395714,0.130327,0.554361,0.731179,0.603959,-0.139492,1.53037,-0.103089,1.1141,-1.07213,-0.241464,0.508328,1.2066,-0.357554,1.44417,1.00825,0.0148146,0.0600366,0.322991,-0.317014,-0.93519,-0.445362,-0.498039,0.0823619,-1.31278,1.91002,-0.437513,-0.215538,-0.364869,0.372556,-0.36233,0.774702,0.439323,-1.00525,-0.0994356,-0.123985,-0.210872,1.31311,0.361596,0.913447,-0.848689,-0.00404304,-0.125447,-0.24707,-0.893975,-0.688999,-0.307098,-2.3869,-1.03972,2.12369,-0.444268,-0.248568,0.982128,-1.58573,2.02537,-0.221091,-0.309113,1.4547,-1.11727,-0.338373,-0.213383,0.407216,0.0716767,-0.373841,-0.158803,-0.0866014,-1.06309,-1.13763,-0.142594,1.42162,-0.665479,2.27555,0.00122072,-0.627628,-1.03508,1.24667,1.57096,0.293804,-0.902827,-0.0953075,0.570474,-0.024022,0.935025,0.323232,1.1402,-0.376894,-0.527267,-0.119171,0.190811,0.479449,0.298648,1.08291,-1.45382,-2.67486,0.356254,-0.180441,0.0159853,-0.548652,-1.25785,-0.5133,-1.61415,0.595941,0.321828,2.57081,0.758014,-0.614478,-0.216685,0.885335,-0.0592841,1.2317,-0.431802,0.622849,1.02385,0.717696,-0.217409,-0.780555,1.89549,2.04438,2.08486,-0.599996,-0.339829,0.473334,2.18799,1.00213,-0.0158761,-2.45408,-1.66256,-0.19712,1.43455,1.22202,0.156531,0.699796,-0.195665,-1.31948,-0.00063791,-0.988427,1.18761,0.447371,1.1174,0.064659,0.202617,0.664347,-0.619516,-0.813885,0.705171,-0.17749,1.80502,0.628298,0.361327,0.342482,-0.515158,1.17812,2.19012,-0.0471134,-1.4761,0.30826,-0.10035,0.985236,-0.980099,-0.251315,0.138427,-0.707401,0.26533,-2.30062,1.01349,1.84589,0.823704
-992.218,0.99769,0.0364732,7,127,0,1090.94,0.459005,0.410068,-0.249908,0.231441,0.405791,-0.332884,0.258464,-0.193893,-0.412405,-1.37011,0.0647621,0.142609,0.0205909,-0.741347,-1.77796,0.210393,0.67601,0.877068,1.57634,-0.431819,1.17551,-0.761266,-1.32061,0.216476,-0.724867,0.530353,0.522868,0.074971,0.602103,-0.717485,-0.0914758,1.06968,1.56769,0.230749,1.56728,-0.710725,0.869789,-1.08427,0.293357,-1.125,-0.159776,1.22024,1.08524,0.644684,1.10649,0.601062,0.56501,-0.435826,0.682424,-0.0526823,-0.354777,-0.985869,-0.265626,-1.19436,-1.09791,1.75674,0.585501,0.0271752,-0.401311,-0.794128,-1.00443,1.67209,0.765612,-1.80459,-0.703392,-0.273076,-1.28489,1.24534,-0.410645,1.506,-1.80058,-0.180436,-1.4685,-1.0888,-1.22943,-0.755391,0.359389,-1.24165,-1.46411,1.26262,-0.728594,-0.40949,0.930236,-0.928679,2.02982,0.160142,0.16933,0.935411,-0.297542,-1.13777,1.32877,0.232658,0.84779,-0.430797,0.371704,-0.479394,-1.46811,-1.02447,0.425083,0.17878,-0.20258,2.77148,0.205032,0.873446,-1.24617,0.217756,0.947212,-0.480822,-0.269503,0.545391,0.533298,-0.706084,0.803084,0.801279,3.01342,-0.968323,-0.644014,-0.683501,-0.254223,1.64347,-0.634267,-0.244919,-1.81409,-0.345512,1.4765,-0.962349,-1.12749,0.0501014,-1.75184,-0.807998,0.159593,0.253805,2.06914,0.182594,0.625058,-0.130139,-0.654552,-0.510982,-1.2167,0.858534,-2.25833,3.36498,0.146839,1.15638,-0.0308428,-0.370358,1.54892,2.28496,1.61082,-0.59396,0.320216,0.922656,0.900736,-0.335073,0.947913,-0.429539,-0.959358,-0.0573015,1.434,1.45596,-0.690495,0.210157,0.391385,-0.853258,0.524887,0.0352607,1.93842,0.23058,-0.0499359,1.13865,0.414359,1.42317,-1.75257,-0.58778,-1.02121,-1.19185,1.46788,0.65071,1.17127,0.555148,-0.364441,0.121211,1.82309,-0.361565,-1.26814,1.12319,0.364472,2.14953,0.055131,-0.805308,-0.519304,-0.546162,1.15123,-0.77535,0.759344,1.75009,0.838169
-998.414,0.997796,0.0364732,7,127,0,1090.4,1.34527,1.71464,0.579625,0.0206026,0.377511,0.0613696,1.07788,-0.257736,-0.859904,-0.749519,-0.473934,-0.423829,-0.807387,-0.976848,-0.480728,0.975119,1.8381,1.52207,1.53362,-0.604352,-0.0338174,1.67213,-1.72241,-0.643346,-1.87843,1.06755,0.390391,-0.681298,-0.408765,0.0156147,-1.56361,0.169334,-0.544304,0.238648,-0.0397837,-1.6791,1.19966,0.0583091,0.310841,-0.255909,-0.61941,0.758822,2.21355,-0.0790766,0.889921,0.0522297,0.870214,-0.643848,1.79682,-0.486154,-0.819545,-1.03072,-0.762387,-1.29266,-0.820608,1.53065,-1.19222,-0.103178,-0.236105,-0.25421,-1.47995,-0.534779,1.45563,-1.42085,-0.870509,-0.244517,-0.289806,1.54029,-0.0459413,0.0456602,-1.8222,0.467648,-0.0486797,0.351724,-0.979521,-1.43066,-1.0703,-1.8595,-1.2188,0.893728,-1.41548,0.968656,0.172799,-1.22371,2.10507,0.715402,0.875393,1.41073,-0.0400603,-0.0684768,-0.642924,0.833259,1.16284,-0.746361,0.466815,1.28714,-1.16027,-1.40786,0.115095,2.17317,0.0829125,-0.158091,-0.579167,-0.704203,-1.3502,-0.249399,-0.601081,-0.450716,-2.54557,0.275149,1.4322,0.58223,1.1903,-0.127953,0.950548,1.58015,-0.135193,0.411318,0.133682,0.708407,-0.585967,0.899365,0.177816,-0.9306,0.535661,-1.04115,1.30153,1.65837,-0.605966,-0.695393,-1.98335,1.40046,0.491962,-1.12861,0.874668,1.43714,-0.812924,-0.608228,-0.882401,0.637183,-1.65892,0.866081,0.644312,-0.000878514,0.62836,0.384616,0.835221,1.91009,-0.0920032,0.484085,-0.937814,0.505004,1.07179,0.72862,0.505835,-1.84134,0.37484,-1.00313,0.574033,1.73974,0.818951,0.754535,0.654137,0.162848,0.270376,0.0944792,2.15187,-0.470549,0.292302,0.495478,-0.470976,0.859347,-0.637086,-1.06935,1.28921,-1.49626,-0.475925,-0.0470626,-1.38307,0.706042,1.60238,-0.499996,1.71983,0.473328,1.04327,1.25484,0.926955,-0.243773,1.10904,-1.66738,0.190239,-0.878132,0.234418,-0.593712,0.789927,1.57727,1.12791
-988.845,0.955768,0.0364732,7,127,0,1086.01,0.989595,1.91757,0.184738,-0.721605,1.23671,-0.204368,0.0161767,-0.149725,-0.30708,-1.73682,0.0993229,-0.103485,0.149254,-0.124244,-0.940821,0.265921,0.925814,-0.166297,1.58857,-0.431245,0.494683,0.908352,-1.02528,-0.182893,-0.63795,2.02495,-0.60994,-0.251074,-0.177207,-1.0624,-0.655223,-0.346652,0.529521,0.0331897,0.260425,-2.20896,0.434986,-0.785978,0.140181,-1.46774,-0.0116055,0.324361,3.41302,-0.681467,0.499907,-0.402337,0.495452,0.0349358,0.899493,-0.523245,-0.891232,-0.642502,-0.235928,-0.809144,-1.84403,1.26526,-0.696635,-0.87873,-0.666092,-0.868907,-0.882056,0.471062,-0.0477791,-1.35431,-1.03123,0.509479,-0.520022,1.01004,-0.863022,0.324176,-2.67299,-0.660274,-1.07791,0.109588,-1.33238,-1.58015,-0.108669,-1.32959,-1.73172,0.725942,-0.519031,0.655501,1.32177,-2.33654,1.0987,1.20933,1.4565,1.33444,0.145549,-0.642091,0.736253,0.257481,1.06791,-0.516962,0.195088,0.45564,-1.44046,-2.68411,0.138786,2.82086,0.0088001,0.649358,0.854855,-0.254027,-2.29562,-0.792047,-0.399763,0.882325,-3.04144,0.777534,0.451997,-0.696215,0.624091,-0.31975,1.30843,0.425779,0.138044,1.28329,-0.0535693,0.262123,0.281104,-0.787605,-2.167,0.390067,0.601963,-0.899663,-0.826843,0.592851,-1.42836,-0.0784464,-1.44413,1.05356,0.230349,-1.6418,0.938841,1.45323,-0.153436,-0.775478,-1.14942,1.2162,-0.92526,1.20679,-0.0265081,0.780004,0.12827,-0.553438,0.177648,1.62113,-0.287177,-0.0958762,-1.56417,0.770146,0.522468,0.148826,2.62375,-1.73676,-0.612925,-0.943,0.673727,1.50713,0.514963,0.211473,0.769085,0.665207,0.379427,0.299737,2.23841,-0.907046,0.120852,0.552525,-0.304297,-0.0655191,-1.7989,0.29627,1.7077,-2.07774,0.834433,1.00886,-0.463283,1.19677,0.919458,-0.0187612,1.14174,-0.0627996,-1.03922,1.66573,0.51968,0.951141,-0.178511,-0.391576,-0.457689,-0.511091,1.47997,-0.993729,0.693541,2.01538,1.20394
