# 0.770616, 0.842415, 0.754231, 0.307118, 1.56392, 0.705883, 0.552574, 0.62012, 0.884, 0.717316, 0.782591, 0.343326, 0.297996, 0.329037, 0.598617, 0.343421, 0.328354, 0.312564, 0.317084, 0.289399, 0.21998, 0.338393, 0.437914, 0.33971, 0.431682, 0.309198, 0.414562, 0.345129, 0.302828, 0.298673, 0.405414, 0.337671, 0.306679, 0.24235, 0.296001, 0.486735, 0.378023, 0.372482, 0.297726, 0.41704, 0.327021, 0.419974, 0.33581, 0.302509, 0.329136, 0.335849, 0.244713, 0.273696, 0.264018, 0.270359, 0.377946, 0.308109, 0.305455, 0.280742, 0.303635, 0.287968, 0.22018, 0.259907, 0.242428, 0.343802, 0.328154, 0.278609, 0.371762, 0.380851, 0.341797, 0.239079, 0.324388, 0.284731, 0.290117, 0.326717, 0.408142, 0.279996, 0.435854, 0.270901, 0.467855, 0.404884, 0.312892, 0.302689, 0.521408, 0.319771, 0.40618, 0.269514, 0.337814, 0.487166, 0.286887, 0.253791, 0.238436, 0.330764, 0.32176, 0.3284, 0.351152, 0.323157, 0.328972, 0.263901, 0.266899, 0.323766, 0.329695, 0.388357, 0.242995, 0.374893, 0.289122, 0.579951, 0.523214, 0.62841, 0.671152, 0.680474, 0.58978, 0.434618, 0.719994, 0.528599, 0.562113, 0.68137, 0.574129, 0.575292, 0.53426, 0.585338, 0.756296, 0.584029, 0.658247, 0.497218, 0.680194, 0.571033, 0.747755, 0.651304, 0.678348, 0.724776, 0.744873, 0.608948, 0.688016, 0.831191, 0.653603, 0.535135, 0.498604, 0.657579, 0.498233, 0.588109, 0.605925, 0.633263, 0.617387, 0.751619, 0.666034, 0.526623, 0.513424, 0.692499, 0.489728, 0.493557, 0.510176, 0.590235, 0.541509, 0.582653, 0.59574, 0.594976, 0.558248, 0.640955, 0.4554, 0.762198, 0.701119, 0.607317, 0.562645, 0.565041, 0.508412, 0.537303, 0.557022, 0.729609, 0.475276, 0.567093, 0.410034, 0.697666, 0.517508, 0.536203, 0.532347, 0.538243, 0.749837, 0.74416, 0.64091, 0.800248, 0.529382, 0.486375, 0.54435, 0.443607, 0.600967, 0.611766, 0.555301, 0.574697, 0.513788, 0.550127, 0.586796, 0.494239, 0.604157, 0.677579, 0.669979, 0.229222, 0.970458, 0.44467, 1.67413, 0.0478584, 0.0857127
-1018.94,0.999641,0.0319159,7,127,0,1141.04,-1.01618,1.7556,-0.111639,0.62066,0.0622075,-1.41091,1.34261,0.0660809,-0.00566096,1.02873,-0.205104,-0.0561239,-0.226361,-0.523898,-0.821283,0.257205,1.86266,0.816137,1.53973,1.36118,0.712062,0.422425,-1.80632,-0.804646,-0.588046,0.201199,-0.586411,0.884848,0.682752,-0.691559,-1.18083,-0.243796,0.874083,0.133776,0.138397,-0.551062,1.06319,-1.0074,2.1657,0.0610662,-0.138543,0.309931,-0.36563,-0.0872407,1.53034,-0.0678452,1.67204,-0.92009,0.622649,-3.09011,-1.20465,-0.672976,-1.11562,-1.87485,-1.71203,2.2572,-1.13427,-0.134988,-1.17259,-1.77757,-0.201421,0.0800764,0.675145,-2.02393,-1.49526,-0.0010525,-0.741938,1.74356,-0.223437,0.768737,-1.49115,-0.312553,-0.701392,0.352879,-0.921704,-0.373895,-0.0694254,-1.653,-2.58126,1.7566,-0.765294,0.0621581,2.39862,-1.60516,0.296409,1.31349,-0.11733,1.97471,-0.926025,-1.94924,1.54084,0.829167,1.61322,0.049088,-0.440894,0.00680248,-1.07446,-2.03334,0.218249,2.54631,0.0441891,1.46566,0.428029,-1.42463,-2.52675,0.515228,-0.209683,0.401203,-0.900629,-0.0566049,2.23087,0.0100958,-0.222879,0.908413,-0.341994,-0.101615,-1.93426,0.506024,-1.3858,0.724712,-0.867673,0.152882,-1.0285,-1.58616,0.50968,-1.38348,0.338316,0.924656,-0.956495,-0.631608,-0.974591,1.53453,0.489923,-0.453774,0.459122,-0.737579,-0.390375,0.516365,-1.02838,-0.572785,-0.0609098,-0.0141091,-0.716135,0.0288426,0.191661,-0.928733,-0.615373,0.0340067,0.0689037,-0.202244,0.0270327,0.429337,0.0203796,-1.00644,-1.01946,-1.61324,-1.56035,0.00426884,0.901187,0.0344002,-1.30005,-0.424678,1.0339,0.480535,-0.696769,-0.639629,2.4764,-0.32082,-0.578484,0.523954,-1.83601,-0.263416,-1.16428,-0.617061,0.0701183,-1.54262,0.651073,-1.16118,-0.0126049,-0.506991,2.26543,1.0328,-1.02671,0.420196,-1.39887,-1.29493,0.56602,-0.356393,0.104895,-0.982379,-1.41959,-0.425471,0.224596,-1.54971,0.345386,1.06875,0.623284
-1008.68,0.998596,0.0319159,7,127,0,1108.46,0.456086,0.473274,1.86617,0.643378,0.0157849,-0.700606,1.83749,-0.0490459,-0.268175,-0.498685,-1.67493,0.0867601,-1.34003,-0.178801,-1.20108,-0.156085,0.0763218,1.33711,1.25878,-0.241449,0.116468,0.94857,-1.28066,-0.504011,-0.716029,0.890585,0.054941,0.0264986,-0.76221,0.275574,-1.59523,0.481498,0.55365,0.491596,0.733145,-0.682364,0.98934,-0.855004,1.75335,-0.687406,-0.685108,1.04017,1.52739,0.419173,1.13129,0.703359,1.66093,0.101498,0.513939,-1.95874,-1.32337,-0.756944,-1.25253,-0.31904,-1.68131,1.62949,-0.542579,-0.210833,-0.663061,0.09236,-0.361132,0.128161,-0.051086,-1.77128,-0.556236,-0.180984,-0.542899,1.00613,-1.06577,0.679751,-1.41284,1.2973,-1.15292,0.471219,-1.27611,-1.13086,-0.591443,0.202067,-1.91909,1.60023,-0.999348,0.550187,0.680049,-1.37945,0.391454,0.611695,0.419297,2.05273,-1.9232,-1.23991,0.8717,1.14945,1.6413,-0.561285,0.857177,0.180959,-1.17063,-1.43369,-0.763713,3.12411,0.554861,1.34367,0.503223,-2.02612,-0.400134,-0.629141,0.303467,-0.887346,0.956989,-0.558892,0.699371,0.0543147,1.11693,0.835166,1.17845,-0.876336,-0.204535,-1.35421,-1.05629,0.811762,0.407729,0.738537,-0.915184,-0.431469,1.04733,-0.780757,-0.0031509,-0.361961,-0.931796,0.283804,-0.41562,1.34388,-0.2274,-2.48576,0.179646,0.983272,1.84514,-0.531249,-1.31318,0.340027,-1.23251,0.513035,-0.529011,-0.625262,0.679741,0.985527,1.7153,1.29115,-0.691851,1.2644,0.0938748,1.19287,-0.681018,0.629217,0.558091,-1.17918,-0.75964,-0.54893,1.61796,-0.223972,-0.22303,0.353404,1.89837,-0.647786,-0.702691,-0.89768,1.95676,-0.0373641,-2.01645,-0.449077,-0.635875,0.677931,-0.619897,-1.48957,-0.84916,0.444818,1.23734,-0.647014,0.120016,0.674797,0.567327,1.35634,0.18283,-0.457467,-1.7502,0.113526,-1.55955,-0.427916,0.603516,0.162322,-0.173275,-0.321262,0.309501,-1.78433,0.158029,1.27355,0.523504
-990.103,0.996713,0.0319159,7,127,0,1098.77,0.212411,0.579419,-1.91071,0.771845,0.0205323,-0.594963,0.0247627,-0.114161,-0.714056,0.507923,-0.967467,-0.450198,0.0296462,-0.468581,-0.626418,1.56546,3.13567,-0.20628,1.09349,0.255984,0.965745,-0.748451,-0.826525,-0.771328,-0.50867,0.333988,0.770203,0.104995,0.199875,-0.716592,0.0940441,-0.184538,1.07641,0.0155357,0.700427,-0.982034,0.804753,-0.157702,-0.697184,-0.712315,-0.38912,0.725418,0.938139,-0.366035,0.641332,0.296808,-0.420967,-1.17944,1.1524,-1.34719,-0.761814,-0.267803,-0.218435,-1.15322,-0.307797,1.83158,-0.17808,-0.454185,-0.164003,-1.40428,-1.51182,0.64881,1.57577,-0.406157,-0.491317,-0.187719,-0.806873,1.1905,-0.128398,0.447197,-1.25685,-0.474765,-0.505487,-0.0574242,-0.913502,-0.747093,0.0906756,-0.592111,-0.453907,1.37976,-0.16405,0.453695,1.31782,-0.606529,0.370132,0.381702,-0.568152,0.965597,-0.0288377,-0.259264,1.19817,0.800176,0.505202,-0.279363,-0.0142986,0.190196,0.0638853,-0.923037,1.01897,0.791628,-0.583093,1.64335,0.447138,0.911647,-1.19842,-0.702872,0.377208,1.18354,-2.139,1.41785,0.13156,-1.41206,0.39874,-0.88626,0.251779,1.34963,-0.988848,2.23518,0.00521681,1.0456,-1.87412,0.181616,0.100823,-0.0865703,0.856787,-0.502631,-0.827467,1.25875,-0.0988435,-0.71405,0.689825,1.05786,1.043,0.271585,0.688512,-1.23916,-3.3341,1.12246,0.0346811,0.264637,-0.0355327,0.448031,0.877141,0.671426,-0.696662,-0.691327,1.00654,2.23599,0.0698324,-1.67558,-0.779838,-1.39935,1.70875,-1.23447,0.590969,-0.669222,-0.851399,-0.504894,1.07262,2.66486,0.100632,-0.779963,-1.4422,0.201426,0.546012,-0.00134415,2.65008,-1.30759,-1.22141,-0.584799,-0.397003,0.127003,-1.58762,0.417324,-0.0609514,-1.35396,0.380912,1.03484,-1.54404,-0.111827,0.766854,-1.75173,-0.0330444,0.148938,0.927191,0.447646,-0.128117,1.6115,0.225564,-0.456902,-0.808264,-0.433236,0.546791,-1.64149,0.165666,1.93801,0.798344
-993.659,0.982598,0.0319159,7,127,0,1085.74,-1.65776,-0.21551,0.940782,0.260692,0.2785,0.0794174,0.815927,-0.206302,0.209859,0.829479,-1.75423,0.563428,-0.221699,-0.0321204,-1.42307,0.602039,0.10265,1.66007,1.70623,-0.311168,0.634593,1.54646,-0.994556,0.130028,-0.290743,0.96593,0.095009,0.268878,-0.0605385,-1.30529,-0.997845,0.405713,0.55449,1.1672,1.75258,-0.977746,1.26656,-0.440098,2.13816,-0.183211,-0.257433,1.87495,1.91245,0.790238,1.05976,0.710826,2.30282,0.0551091,0.633596,-0.371755,-1.006,-0.812635,-1.06577,-0.651734,-1.68584,1.50342,0.0960333,-0.0711672,-0.726036,0.0851752,-0.255755,0.637435,0.00510166,-1.53656,-0.610125,-0.210878,-0.173968,1.06852,-0.943536,1.40902,-1.06344,1.63849,-1.31626,0.524977,-1.84408,-1.17243,-0.299617,-0.5888,-1.96753,1.35807,-0.91762,0.178202,0.693712,-1.81482,0.613349,0.705072,0.937177,1.7834,-1.53771,-1.22306,0.823686,1.0962,1.64729,-0.278486,0.679799,-0.191708,-1.43996,-1.49032,-0.386438,2.16266,0.171855,0.957352,0.615934,-0.782436,-0.579217,-0.244963,0.613499,0.0419584,-0.308419,0.368259,1.03382,0.469404,1.25428,0.64985,1.97027,-0.252265,-0.168806,-0.464161,-1.27524,0.490583,0.818789,1.27085,-0.847611,-0.4606,0.972745,-0.356177,0.388077,0.318029,-1.00536,-0.236572,-0.844397,-0.23524,-0.0145708,-0.886678,0.364037,1.01133,1.665,-1.22481,-0.689916,0.49857,-1.35507,1.70398,0.074625,0.0312144,0.656929,0.149191,0.782307,1.46865,0.302659,1.65041,0.338599,1.82193,-0.773801,0.393712,0.688799,-2.02893,-0.486118,-0.738246,1.41129,0.547024,0.862184,0.700575,2.19923,-0.741137,-0.31571,0.0660859,0.978399,0.340266,0.330467,-0.70874,-0.0102864,0.905991,-0.207394,-1.56953,-0.0169578,-0.901289,1.54094,0.303857,0.651112,1.49525,0.219053,1.36043,0.544735,0.247002,-1.66012,0.851416,-0.389557,0.0422073,0.672584,-1.03425,0.690234,-0.0868182,0.23758,-1.81985,0.0728628,1.21963,0.832889
-995.182,0.990349,0.0319159,7,127,0,1085.59,-1.06115,-0.445905,-0.307772,0.149144,0.227666,-0.289338,1.05845,0.0699068,-0.0332438,1.12248,-1.36264,0.0461277,0.417222,-0.0766899,-1.47196,1.68926,0.127148,1.2126,1.80838,-0.105184,0.870457,1.0405,-0.26571,0.1364,-0.486906,1.02837,0.284893,0.0241351,-0.381541,-1.54494,-1.13787,0.276263,0.424195,0.685265,1.094,-0.0778282,1.69156,-0.325389,1.40733,-0.374945,-0.461469,1.71829,1.71217,0.978692,1.75467,0.905986,1.84402,0.3162,0.880109,0.162012,-1.07629,-1.30542,-0.487373,-1.01086,-1.60855,2.24518,0.170144,-0.0998071,-1.23335,-0.0423339,0.141199,0.149764,0.775498,-1.21642,-1.41241,-0.259207,-0.121567,1.56753,-1.25418,1.85716,-1.50608,1.20151,-0.618739,-0.0943201,-1.26052,-1.2455,-0.127414,-0.730111,-2.48107,1.7848,-0.338298,-0.0378709,0.776049,-2.10883,0.151542,1.09211,1.01493,1.39077,-1.16941,-0.45303,0.132933,0.499253,2.04332,-0.0545411,0.650537,0.353998,-1.04835,-1.36229,-0.118795,1.94697,0.0280091,2.00984,0.998271,0.0552825,-1.36392,-0.854995,0.191554,-0.0270337,-0.628559,0.643662,0.9332,0.0407045,1.59564,-0.219,1.07172,-0.164666,1.21432,-0.385042,-2.3847,0.469314,-0.345827,1.75462,-1.7256,-0.969452,0.196604,-1.21625,0.00955259,0.915823,-1.31994,-0.74538,-0.21888,-0.215906,-0.267692,-0.231098,-0.35057,1.29348,1.71939,-0.148657,-1.49586,0.834421,-1.42994,1.25818,0.334581,-0.0200968,0.150387,1.09487,1.33803,1.54577,-0.471494,0.52478,-0.419355,1.41959,-0.025175,-0.237773,0.42241,-0.769783,0.586909,-1.12835,1.21732,0.811816,0.291368,0.978596,0.623525,-0.48757,-0.420342,-0.186014,0.807875,-0.636693,0.601872,-0.348844,0.177889,0.380696,0.994113,-2.61478,-1.06415,-0.481324,1.21372,0.312476,1.11407,0.817766,0.782356,1.54797,0.0338582,-0.126793,-1.03491,0.3812,-0.387964,-0.185998,1.59068,-0.581459,-0.402097,-0.215487,0.378388,-1.61644,0.0521401,1.09937,0.748496
-1009.21,0.983922,0.0319159,7,127,0,1103.85,-1.70304,0.700339,-0.592651,0.497073,0.148233,0.10328,0.0896712,-0.592821,-0.625527,-0.0512273,0.0529427,0.595847,0.350184,-0.656935,-0.897827,0.8314,2.64262,1.0924,1.10382,-0.264177,0.785671,0.456869,-0.374545,0.0118536,-0.197267,0.282481,1.2382,-0.108946,-0.113781,-1.15148,0.469117,-0.346495,1.23828,1.24032,1.32643,-0.680748,1.72547,0.748439,0.110983,-0.457436,0.0149753,0.978305,1.17242,0.475452,1.36461,0.577361,0.00576397,-0.630837,0.527464,-1.31706,-0.100235,0.263073,0.302863,-0.695121,-1.3381,2.10983,-0.121557,0.31995,0.797473,-1.21417,-1.63703,0.84938,0.956806,-2.01497,0.326801,-0.926939,-1.08007,1.45825,-0.591084,0.561752,-1.64958,-0.290859,-0.871183,1.04283,-0.792272,-0.659672,0.187813,-1.25749,-0.35866,1.27064,-0.216091,0.681564,0.359926,-0.908248,0.740598,0.121425,0.935666,1.65074,-0.550072,-0.37573,0.433861,1.14085,1.42119,-0.800216,0.432493,0.287385,-0.373894,-1.37748,-0.107785,1.43421,-0.449773,-0.376515,-0.114015,1.1775,-1.20188,0.154672,1.07428,0.464422,-0.882313,2.26426,0.847295,-0.481993,0.958001,-1.2204,1.93419,-0.815596,-1.85349,1.79539,0.0217588,0.857522,-0.159896,0.988597,-0.266235,-0.0907444,2.22682,-1.14699,-1.43426,0.778244,0.213231,0.433598,0.182636,0.227246,0.920475,-0.460772,0.45703,-1.3556,-1.80945,-0.345174,-0.1401,-0.959815,-0.251246,-0.400639,0.304258,0.0131399,-0.706216,-0.106422,1.03409,1.90447,-0.621657,-0.134923,0.43615,-1.13121,1.59533,-0.316193,-0.937724,-2.02354,-2.4255,-1.44835,2.35866,1.26405,0.826902,0.455274,0.375213,0.966137,-0.77976,0.13774,2.05764,-0.820421,-0.130157,-0.149835,-0.244402,0.29146,-2.41499,-0.445065,2.07948,-1.75421,2.31542,2.04644,-1.95154,2.08148,-1.86357,-0.287884,0.431775,0.150477,0.109214,0.299464,0.214823,1.09438,-0.510921,-1.80692,1.91602,0.446666,0.0265724,-2.2226,0.549782,1.03722,0.444836
-998.349,0.994223,0.0319159,7,127,0,1123.13,1.11258,0.865866,-0.112875,0.300807,0.492503,-0.55671,-0.253468,0.468432,-1.87222,-0.201878,-0.441316,-0.522977,-0.264827,-0.402699,-0.409565,1.31785,0.319007,0.889755,1.9291,-0.643457,1.21083,0.367907,-1.62815,-0.838005,-0.683406,1.5619,0.102416,1.13355,0.798394,-0.209323,-1.75603,0.893713,0.884693,0.384307,0.898947,-0.539304,1.15981,-0.791337,1.14847,0.0610887,-0.456148,1.06366,0.785379,-0.293256,0.843819,0.161643,1.82972,-1.13199,0.990088,-0.482722,-1.6703,-0.762736,-1.02914,-0.160507,-0.548919,1.75632,-1.20502,-0.898464,-0.61141,-0.855899,-1.30549,0.21665,2.95408,0.111807,-2.15126,0.459314,-0.724187,0.553184,-1.8541,0.784609,-2.17561,0.690359,-1.42058,-1.02822,-1.09472,-1.34694,-0.384002,-0.769716,-1.61059,2.0396,-0.583502,-0.219802,1.06749,-1.04863,0.831712,0.782075,-0.892886,1.88639,-0.718828,-1.46005,0.93111,0.980057,1.48443,-0.510275,0.10686,0.228734,-1.72904,-0.783665,0.38015,1.71752,0.260073,1.91042,1.15924,-0.72446,-1.08961,-1.5557,1.12073,-0.997519,-1.32718,-0.0519883,-0.124012,-1.12413,-0.8805,0.0391515,1.77979,0.0697634,-0.25409,-0.91486,-1.94181,0.15074,-1.96384,-0.884405,-1.08996,-1.20983,-0.306039,-0.384129,0.383087,0.43502,-0.83079,-1.0584,-0.539549,1.12088,0.663305,-2.33598,1.01367,0.1214,-0.815379,0.379877,-1.1833,-0.00594403,0.906897,1.0696,0.795885,0.861082,1.17273,-0.33237,1.07955,1.73357,-0.308097,0.0161995,-0.43206,0.669334,-0.474557,-0.142294,0.750409,-0.612583,0.837292,-0.865632,-0.0867244,1.00979,-0.0576065,1.62664,-0.220917,-0.689276,0.752151,0.474998,2.19109,-0.299222,0.683968,0.0875294,0.76661,0.327729,0.226217,-1.28421,-1.23039,-0.922377,1.35181,-0.396351,0.552311,-0.129752,0.859698,-0.558051,-0.375953,-0.346822,1.57294,0.0266815,-0.574075,-0.014155,-0.0249098,-0.54233,-0.116262,-0.430184,0.393759,-1.34436,0.332758,1.31474,1.00802
-995.565,0.956276,0.0319159,7,127,0,1093.25,0.0473224,0.731184,-0.291886,0.738159,0.623231,-1.08005,0.521516,-0.825675,-1.79442,-0.85967,0.018445,0.19298,-0.541423,0.121643,-0.443423,-0.0334091,1.89501,0.727966,1.71251,0.0801379,0.986902,-0.522819,-2.11797,0.603265,-1.09721,1.08088,0.673613,1.39737,-0.454149,-0.809487,-0.336091,0.684391,1.04189,1.51311,0.0594307,0.0168958,1.81867,-1.06475,0.281342,-0.0737028,-0.353754,0.713598,1.02943,-0.422445,0.834007,0.674472,0.685858,-0.49183,0.200159,-0.602577,-0.504881,-0.358439,-1.28441,-1.14502,-1.08777,0.876819,-1.15648,0.192227,0.191223,-0.552043,-1.71986,0.971707,1.72431,-1.64423,-1.00898,-0.220335,-0.639708,0.983001,-1.29138,0.326064,-1.52921,0.450001,-1.14312,-0.175319,-1.70191,-1.39188,-0.327916,-0.634513,-1.12169,0.549957,-0.764968,0.182464,0.214086,-1.56967,0.123121,0.41233,-0.105133,1.19625,-0.886336,0.59024,-0.0623928,1.37677,1.14555,-0.0847506,0.490636,1.82393,-0.315925,-1.3306,-0.0717366,1.34188,-0.122295,2.78637,1.03088,-1.5778,-1.40759,-2.05717,-0.235322,0.249738,-0.049414,0.0675395,-0.36594,-0.822508,0.396233,0.0399819,0.0461698,-1.01478,-1.48282,0.0400516,-0.372652,-0.601137,-1.99086,0.351439,1.43768,0.44181,-0.708673,-1.19513,-0.373374,-0.559758,-2.46502,-0.0470607,0.826281,0.756662,0.545626,-0.609316,-0.19772,0.0845619,-0.0561984,0.209311,-0.561701,0.986416,-1.06618,0.68224,1.48855,0.880137,-0.457511,-0.925162,0.408848,2.01851,0.985546,-0.834307,-0.611174,0.582018,0.238342,-1.10917,0.471305,-1.90812,-0.105121,-1.61416,2.29625,1.82087,-0.53049,0.056597,-0.699907,-0.130027,0.0760629,0.366644,1.76898,0.629593,0.317038,-0.269942,-0.838388,0.233361,-1.58265,0.322105,-0.850044,-1.26681,2.03143,1.21592,0.0797055,0.0579074,1.00798,-0.0938317,1.34178,1.09091,0.114321,1.87135,-0.766265,-0.61413,1.68939,-0.748138,-0.233973,-0.286114,0.30219,-1.59928,0.176453,1.4809,0.655954
-1004.62,0.999839,0.0319159,7,127,0,1102.19,-0.811848,0.838251,-0.278969,0.955325,0.265643,-0.893724,0.709514,-0.406966,0.0735957,-0.571024,0.0417116,-0.0273106,-0.487709,-1.4363,-1.80224,2.63432,0.661984,-0.0474726,0.663634,-1.13322,0.9123,0.830449,-2.4464,-2.5434,-0.0451915,1.67293,0.111825,-1.14051,-0.287531,-1.21749,-1.50777,-1.09855,1.14958,-0.420027,1.53078,-1.92866,0.201209,0.236533,0.411933,-1.20772,-0.315336,1.17941,0.793253,0.158946,0.882729,0.212644,0.571256,-1.00345,1.07418,-1.57448,-1.52235,-0.746975,-0.236241,-0.315809,-1.03376,2.29656,0.680655,-0.706367,-1.21999,-0.843551,-0.398155,-0.276395,0.761592,-0.880351,-0.606226,-0.357349,-0.98179,1.09014,-0.0308518,0.788601,-0.86774,-0.189347,-1.07746,-0.138711,-1.29704,-1.27282,-0.586067,-1.12506,-1.82269,1.72106,-0.87235,-0.0738562,1.20625,-1.36154,0.355227,0.0250353,-0.712033,1.17797,-1.08271,-3.01323,0.742125,-0.276512,0.890582,-1.11603,-0.26653,-1.0788,-1.50734,-2.2978,-0.0915471,1.55997,-0.899297,-0.45288,-0.623748,1.0113,-1.04945,1.06725,0.330872,-0.730103,-2.20974,0.360209,0.662226,-0.617473,1.70872,-0.8338,2.42046,1.6274,1.12831,-0.0542569,-1.33112,3.17921,-0.0377961,0.532032,-2.52306,-1.43453,1.425,0.47209,-0.272401,1.34752,1.14696,-0.450221,-1.68622,0.0151078,0.12943,-1.34901,0.667652,-0.552547,-1.76618,-0.455331,-1.48276,-1.37044,-0.703668,0.923498,-1.25886,-0.703715,0.0833975,-0.309253,0.634792,1.26201,-0.948688,0.237492,-0.920903,-0.3061,-0.0349455,0.404941,0.474724,-1.2352,-1.74964,-0.258528,0.174357,0.580523,0.522223,-0.125634,1.20415,-0.198347,-0.13962,0.0861935,1.62941,-0.862433,-1.17666,0.0741623,0.0671477,0.357131,-0.0291355,-1.62487,0.964185,-1.05173,0.171335,0.130037,-0.416831,1.37209,0.180386,-0.256666,-0.873069,-0.485387,-0.720579,-0.434358,0.98085,1.87497,-0.90484,0.307772,0.168813,-0.461972,0.820905,-1.07599,1.63065,1.80584,1.06134
-1011.33,0.994807,0.0319159,7,127,0,1114.18,-0.380877,0.143791,0.713859,0.50448,0.0873411,-0.704866,0.501625,0.837769,-0.924598,1.77679,-1.78424,0.0204322,-0.676199,-0.247321,-0.42679,1.6301,1.45266,1.21674,1.93754,0.705405,0.362623,0.312565,-0.427317,0.11888,-1.74971,-0.450107,0.56262,0.680663,0.471561,-0.34968,-0.0770652,0.526739,1.03561,1.59738,0.459881,-0.931896,1.37398,-1.7711,0.518028,-0.0243362,-1.23861,0.470808,1.2051,-0.0702056,1.34881,-0.19129,0.391817,-0.528729,0.247774,-1.09908,-0.760203,-0.466594,-1.45838,-1.59132,-1.20339,1.23158,-1.46453,0.0568388,-0.015778,-1.38545,-1.92629,1.06356,0.402376,-1.36674,-0.766582,-0.500413,-0.788507,0.940971,-1.36013,0.657915,-1.83142,0.401336,-1.20948,0.00324714,-1.80056,-1.13153,-0.152409,-0.487302,-1.51792,0.717553,-0.772344,-0.111458,0.244283,-1.30449,-0.196879,0.729994,0.034724,1.74783,-0.780244,0.747515,0.327462,1.33214,0.908984,-0.0528886,0.336038,0.745191,-0.0925664,-0.78103,0.0480585,0.845576,-0.0897444,3.22739,1.05483,-0.570888,-0.366699,-2.52205,-0.127795,0.584893,0.297665,1.01205,-0.0309265,-0.621935,-0.70635,0.00837967,-0.92025,-0.172558,-2.08447,0.916031,1.08535,-1.6683,-1.27106,0.561845,1.8556,1.65291,-0.0588643,-2.17794,0.480482,0.290011,-1.57758,-0.0648217,1.40175,0.883658,0.112889,-0.0682284,-0.101011,0.32372,-0.156524,0.0139446,0.505227,2.24815,-0.939998,0.138879,1.71575,0.739737,-0.439818,-0.876532,0.601907,2.4571,1.3665,-0.745074,-0.111471,-0.0317958,0.710353,-1.53459,0.0986919,-1.83535,0.102563,-1.18274,2.09949,2.03695,-0.608549,0.410393,-0.429578,-0.0972215,-0.420168,-0.878405,1.74633,-0.160149,0.00639919,-0.957286,0.158546,0.065754,-1.79054,0.14769,-1.57191,-1.39501,1.9043,1.08108,-0.407861,-0.0332593,0.7315,-0.295335,1.21872,0.371351,-0.400815,1.26626,-1.36699,-0.865876,1.15576,-1.83021,-0.439636,-0.0884708,0.684918,-2.01905,0.213103,1.42879,0.576518
-1005.17,0.984255,0.0319159,7,127,0,1103.14,0.0683421,-0.194987,-0.710242,0.700683,0.37947,-0.90594,1.09726,0.0833706,-0.463279,-1.18601,-1.07492,-1.20387,0.0037951,0.295094,-1.16346,0.58148,1.68073,1.02117,0.382582,0.137649,0.434815,0.69825,-0.499315,-1.40169,-1.02973,3.03111,0.481474,0.197732,0.731301,-0.739384,-0.609533,-0.337909,0.415952,0.898113,1.61024,-2.00258,1.06696,0.626049,0.401679,-1.73888,-0.359522,1.43247,1.61375,0.301817,0.984553,2.03499,1.02774,-0.657333,1.0592,-1.38612,-0.931919,-0.401519,0.263703,-0.807215,-0.715287,2.32631,0.206404,-0.269002,-0.974261,0.00198164,-0.0120339,0.816363,1.11481,-0.975916,-0.159751,0.176074,-0.648043,1.41079,0.0731396,1.07791,-0.250901,0.414056,-0.800481,0.675841,-0.134569,-1.28544,0.15012,-0.656336,-0.836334,2.2279,-0.679574,0.94576,1.81849,-1.06515,1.08137,0.665443,0.309481,1.6245,0.375441,-1.87813,1.42305,0.773604,1.27584,0.115219,0.224585,-0.291184,-0.446425,-1.61898,0.720869,3.20513,0.596882,0.0870697,0.0793645,0.259759,-2.39372,0.785055,0.694639,1.78797,-1.20194,-0.450105,1.18516,-0.796482,1.0775,-0.288798,1.28152,1.65388,1.08629,-0.00719376,-0.786334,1.41166,-1.01125,0.441816,-1.7226,-2.21935,1.21796,1.19756,-0.103931,0.752605,-0.522062,-0.88287,-3.10411,-0.393224,-0.537371,-1.22381,1.05612,-1.19371,-0.676707,-0.411349,-1.03705,-0.61494,-0.398543,1.03479,-0.445086,-0.347232,0.0970873,0.337263,0.581113,1.74766,-0.647676,0.883683,-0.258755,0.0722393,-0.790912,0.0650829,1.19298,-0.670038,-1.56903,-1.19337,0.483023,1.06088,0.760074,-0.30329,0.889622,-0.500386,0.73552,-0.749014,2.44535,-0.79024,0.468737,1.10329,-0.127374,0.698068,0.525793,-1.2321,0.495241,-1.16929,0.13636,1.07292,0.0103881,1.20127,0.493308,0.122199,-1.16067,-0.254442,-0.53902,-0.770273,-0.52868,0.968183,-0.462637,0.757191,0.11872,-1.05884,0.554809,-0.157993,0.948123,1.66595,1.1313
